dt	pCa	dhsl	Mode
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
