genotype,ratio,parameter,fold,value,valid,peak,time_to_peak,relax_half_time,fwhm,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
H251N,20,k_1,0.215443469003188,3.65234849697035,1,5792.45368303282,0.2575,0.0900000000000001,0.256,0.933937149515996,0.850249350224834,peak,2978.44136117775,0.1415,0.134,0.944793595245514,0.819787985865724,-0.328358208955224,1.67250639277501
H251N,20,k_1,0.215443469003188,3.65234849697035,1,5792.45368303282,0.2575,0.0900000000000001,0.256,0.933937149515996,0.850249350224834,p95,3020.23635481647,0.1415,0.134,0.917880921403851,0.819787985865724,-0.328358208955224,1.62237684103524
H251N,20,k_1,0.215443469003188,3.65234849697035,1,5792.45368303282,0.2575,0.0900000000000001,0.256,0.933937149515996,0.850249350224834,least_squares,3298.34774364503,0.1415,0.134,0.756168279767716,0.819787985865724,-0.328358208955224,1.35166192248493
H251N,20,k_1,0.464158883361278,7.86874630195874,1,6031.66175125514,0.2555,0.0870000000000001,0.254,0.933628996597253,0.847882987867378,peak,2978.44136117775,0.1415,0.134,1.0251067655299,0.805653710247349,-0.350746268656716,1.8229447265471
H251N,20,k_1,0.464158883361278,7.86874630195874,1,6031.66175125514,0.2555,0.0870000000000001,0.254,0.933628996597253,0.847882987867378,p95,3020.23635481647,0.1415,0.134,0.997082692431091,0.805653710247349,-0.350746268656716,1.76627474135756
H251N,20,k_1,0.464158883361278,7.86874630195874,1,6031.66175125514,0.2555,0.0870000000000001,0.254,0.933628996597253,0.847882987867378,least_squares,3298.34774364503,0.1415,0.134,0.828691884558389,0.805653710247349,-0.350746268656716,1.45883108534486
H251N,20,k_1,1,16.9527,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2978.44136117775,0.1415,0.134,1.06154227588604,0.798586572438162,-0.365671641791045,1.898328266782
H251N,20,k_1,1,16.9527,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3020.23635481647,0.1415,0.134,1.03301399657796,0.798586572438162,-0.365671641791045,1.83857418041466
H251N,20,k_1,1,16.9527,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3298.34774364503,0.1415,0.134,0.86159351879918,0.798586572438162,-0.365671641791045,1.51379965492544
H251N,20,k_1,2.15443469003188,36.5234849697035,1,6188.92481437676,0.2535,0.0850000000000001,0.253,0.933424065132669,0.846728070154519,peak,2978.44136117775,0.1415,0.134,1.07790722189323,0.791519434628975,-0.365671641791045,1.92210274401512
H251N,20,k_1,2.15443469003188,36.5234849697035,1,6188.92481437676,0.2535,0.0850000000000001,0.253,0.933424065132669,0.846728070154519,p95,3020.23635481647,0.1415,0.134,1.04915247924457,0.791519434628975,-0.365671641791045,1.86093968971056
H251N,20,k_1,2.15443469003188,36.5234849697035,1,6188.92481437676,0.2535,0.0850000000000001,0.253,0.933424065132669,0.846728070154519,least_squares,3298.34774364503,0.1415,0.134,0.876371230505043,0.791519434628975,-0.365671641791045,1.52824529866245
H251N,20,k_1,4.64158883361278,78.6874630195874,1,6211.06349639273,0.253,0.0840000000000001,0.252,0.933394323216678,0.846726224742044,peak,2978.44136117775,0.1415,0.134,1.0853401975108,0.787985865724381,-0.373134328358209,1.93811429591351
H251N,20,k_1,4.64158883361278,78.6874630195874,1,6211.06349639273,0.253,0.0840000000000001,0.252,0.933394323216678,0.846726224742044,p95,3020.23635481647,0.1415,0.134,1.05648259497564,0.787985865724381,-0.373134328358209,1.87630642506719
H251N,20,k_1,4.64158883361278,78.6874630195874,1,6211.06349639273,0.253,0.0840000000000001,0.252,0.933394323216678,0.846726224742044,least_squares,3298.34774364503,0.1415,0.134,0.883083282640428,0.787985865724381,-0.373134328358209,1.53998703565973
H251N,20,k_1,10,169.527,1,6221.20824467179,0.253,0.0840000000000001,0.252,0.933380712742185,0.846730507614581,peak,2978.44136117775,0.1415,0.134,1.08874625693882,0.787985865724381,-0.373134328358209,1.94551936357903
H251N,20,k_1,10,169.527,1,6221.20824467179,0.253,0.0840000000000001,0.252,0.933380712742185,0.846730507614581,p95,3020.23635481647,0.1415,0.134,1.05984152026732,0.787985865724381,-0.373134328358209,1.88341499966328
H251N,20,k_1,10,169.527,1,6221.20824467179,0.253,0.0840000000000001,0.252,0.933380712742185,0.846730507614581,least_squares,3298.34774364503,0.1415,0.134,0.886158988741644,0.787985865724381,-0.373134328358209,1.54542870490835
H251N,20,k_3,0.1,1.56713,1,968.677937676229,0.166,0.0960000000000001,0.22,0.954157381900914,0.940638776417583,peak,2978.44136117775,0.1415,0.134,-0.674770183391091,0.173144876325088,-0.283582089552239,0.56571275010609
H251N,20,k_3,0.1,1.56713,1,968.677937676229,0.166,0.0960000000000001,0.22,0.954157381900914,0.940638776417583,p95,3020.23635481647,0.1415,0.134,-0.679270817288373,0.173144876325088,-0.283582089552239,0.571806792932058
H251N,20,k_3,0.1,1.56713,1,968.677937676229,0.166,0.0960000000000001,0.22,0.954157381900914,0.940638776417583,least_squares,3298.34774364503,0.1415,0.134,-0.706314187294959,0.173144876325088,-0.283582089552239,0.609277680886582
H251N,20,k_3,0.215443469003188,3.37627923578967,1,1966.66845128493,0.188,0.0830000000000001,0.22,0.952106249592484,0.924422839169584,peak,2978.44136117775,0.1415,0.134,-0.33969878443158,0.328621908127208,-0.380597014925373,0.368241710415565
H251N,20,k_3,0.215443469003188,3.37627923578967,1,1966.66845128493,0.188,0.0830000000000001,0.22,0.952106249592484,0.924422839169584,p95,3020.23635481647,0.1415,0.134,-0.348836243180566,0.328621908127208,-0.380597014925373,0.374533170827603
H251N,20,k_3,0.215443469003188,3.37627923578967,1,1966.66845128493,0.188,0.0830000000000001,0.22,0.952106249592484,0.924422839169584,least_squares,3298.34774364503,0.1415,0.134,-0.403741326221854,0.328621908127208,-0.380597014925373,0.415853504770653
H251N,20,k_3,0.464158883361278,7.27397310881959,1,3684.3985582705,0.2145,0.0740000000000001,0.223,0.947171395266472,0.894757460787229,peak,2978.44136117775,0.1415,0.134,0.237022358839927,0.51590106007067,-0.447761194029851,0.522823589251122
H251N,20,k_3,0.464158883361278,7.27397310881959,1,3684.3985582705,0.2145,0.0740000000000001,0.223,0.947171395266472,0.894757460787229,p95,3020.23635481647,0.1415,0.134,0.219904049030756,0.51590106007067,-0.447761194029851,0.5150017814412
H251N,20,k_3,0.464158883361278,7.27397310881959,1,3684.3985582705,0.2145,0.0740000000000001,0.223,0.947171395266472,0.894757460787229,least_squares,3298.34774364503,0.1415,0.134,0.117043697217579,0.51590106007067,-0.447761194029851,0.480343217719439
H251N,20,k_3,1,15.6713,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2978.44136117775,0.1415,0.134,1.06154227588604,0.798586572438162,-0.365671641791045,1.898328266782
H251N,20,k_3,1,15.6713,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3020.23635481647,0.1415,0.134,1.03301399657796,0.798586572438162,-0.365671641791045,1.83857418041466
H251N,20,k_3,1,15.6713,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3298.34774364503,0.1415,0.134,0.86159351879918,0.798586572438162,-0.365671641791045,1.51379965492544
H251N,20,k_3,2.15443469003188,33.7627923578967,0,9603.33263301073,0.511499999999995,NaN,NaN,0.886972467890549,0.774214362107175,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_3,2.15443469003188,33.7627923578967,0,9603.33263301073,0.511499999999995,NaN,NaN,0.886972467890549,0.774214362107175,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_3,2.15443469003188,33.7627923578967,0,9603.33263301073,0.511499999999995,NaN,NaN,0.886972467890549,0.774214362107175,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_3,4.64158883361278,72.7397310881959,0,16095.5323378127,0.670499999999984,NaN,NaN,0.726044056382648,0.56803724074619,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_3,4.64158883361278,72.7397310881959,0,16095.5323378127,0.670499999999984,NaN,NaN,0.726044056382648,0.56803724074619,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_3,4.64158883361278,72.7397310881959,0,16095.5323378127,0.670499999999984,NaN,NaN,0.726044056382648,0.56803724074619,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_3,10,156.713,0,15721.6386342187,0.667999999999984,NaN,NaN,0.501602328203855,0.477324981204816,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_3,10,156.713,0,15721.6386342187,0.667999999999984,NaN,NaN,0.501602328203855,0.477324981204816,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_3,10,156.713,0,15721.6386342187,0.667999999999984,NaN,NaN,0.501602328203855,0.477324981204816,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_5_0,0.1,114.298,0,1643.57234471684,0.425,NaN,NaN,0.924509570373119,0.889955954021093,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_5_0,0.1,114.298,0,1643.57234471684,0.425,NaN,NaN,0.924509570373119,0.889955954021093,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_5_0,0.1,114.298,0,1643.57234471684,0.425,NaN,NaN,0.924509570373119,0.889955954021093,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,20,k_5_0,0.215443469003188,246.247576201264,1,2834.27624418994,0.327,0.38599999999998,0.585999999999981,0.92709275648923,0.873866719665719,peak,2978.44136117775,0.1415,0.134,-0.0484028723435418,1.31095406360424,1.88059701492522,5.25758852747724
H251N,20,k_5_0,0.215443469003188,246.247576201264,1,2834.27624418994,0.327,0.38599999999998,0.585999999999981,0.92709275648923,0.873866719665719,p95,3020.23635481647,0.1415,0.134,-0.0615713767996914,1.31095406360424,1.88059701492522,5.25903672386714
H251N,20,k_5_0,0.215443469003188,246.247576201264,1,2834.27624418994,0.327,0.38599999999998,0.585999999999981,0.92709275648923,0.873866719665719,least_squares,3298.34774364503,0.1415,0.134,-0.140698172395322,1.31095406360424,1.88059701492522,5.27504166514152
H251N,20,k_5_0,0.464158883361278,530.524320504273,1,4447.12478673881,0.281,0.15,0.328,0.930115030691353,0.858865618202286,peak,2978.44136117775,0.1415,0.134,0.49310469720992,0.985865724381626,0.119402985074627,1.22934054176573
H251N,20,k_5_0,0.464158883361278,530.524320504273,1,4447.12478673881,0.281,0.15,0.328,0.930115030691353,0.858865618202286,p95,3020.23635481647,0.1415,0.134,0.472442638354059,0.985865724381626,0.119402985074627,1.20939034589018
H251N,20,k_5_0,0.464158883361278,530.524320504273,1,4447.12478673881,0.281,0.15,0.328,0.930115030691353,0.858865618202286,least_squares,3298.34774364503,0.1415,0.134,0.348288637942176,0.985865724381626,0.119402985074627,1.10749327467486
H251N,20,k_5_0,1,1142.98,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2978.44136117775,0.1415,0.134,1.06154227588604,0.798586572438162,-0.365671641791045,1.898328266782
H251N,20,k_5_0,1,1142.98,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3020.23635481647,0.1415,0.134,1.03301399657796,0.798586572438162,-0.365671641791045,1.83857418041466
H251N,20,k_5_0,1,1142.98,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3298.34774364503,0.1415,0.134,0.86159351879918,0.798586572438162,-0.365671641791045,1.51379965492544
H251N,20,k_5_0,2.15443469003188,2462.47576201264,1,7636.86022760702,0.2365,0.0580000000000001,0.219,0.936691687511332,0.838545291780723,peak,2978.44136117775,0.1415,0.134,1.56404585537558,0.671378091872792,-0.567164179104478,3.21866318602355
H251N,20,k_5_0,2.15443469003188,2462.47576201264,1,7636.86022760702,0.2365,0.0580000000000001,0.219,0.936691687511332,0.838545291780723,p95,3020.23635481647,0.1415,0.134,1.52856377131819,0.671378091872792,-0.567164179104478,3.10893095129248
H251N,20,k_5_0,2.15443469003188,2462.47576201264,1,7636.86022760702,0.2365,0.0580000000000001,0.219,0.936691687511332,0.838545291780723,least_squares,3298.34774364503,0.1415,0.134,1.31535933175059,0.671378091872792,-0.567164179104478,2.50259391992937
H251N,20,k_5_0,4.64158883361278,5305.24320504273,1,8795.73607334486,0.2235,0.043,0.2,0.939155929878143,0.832488842687904,peak,2978.44136117775,0.1415,0.134,1.95313387330439,0.579505300353356,-0.67910447761194,4.61174121169924
H251N,20,k_5_0,4.64158883361278,5305.24320504273,1,8795.73607334486,0.2235,0.043,0.2,0.939155929878143,0.832488842687904,p95,3020.23635481647,0.1415,0.134,1.91226746519954,0.579505300353356,-0.67910447761194,4.45377614311089
H251N,20,k_5_0,4.64158883361278,5305.24320504273,1,8795.73607334486,0.2235,0.043,0.2,0.939155929878143,0.832488842687904,least_squares,3298.34774364503,0.1415,0.134,1.66670974589981,0.579505300353356,-0.67910447761194,3.57493066172764
H251N,20,k_5_0,10,11429.8,1,9572.94479325033,0.215,0.036,0.189,0.940790430873622,0.828398700631725,peak,2978.44136117775,0.1415,0.134,2.21407865134701,0.519434628975265,-0.73134328358209,5.7068196065699
H251N,20,k_5_0,10,11429.8,1,9572.94479325033,0.215,0.036,0.189,0.940790430873622,0.828398700631725,p95,3020.23635481647,0.1415,0.134,2.16960120620495,0.519434628975265,-0.73134328358209,5.51184472618529
H251N,20,k_5_0,10,11429.8,1,9572.94479325033,0.215,0.036,0.189,0.940790430873622,0.828398700631725,least_squares,3298.34774364503,0.1415,0.134,1.90234551881155,0.519434628975265,-0.73134328358209,4.42359380516168
H251N,20,k_4_0,0.1,1.00338,1,6287.01378107215,0.2785,0.119,0.298,0.925761352560162,0.840770879047263,peak,2978.44136117775,0.1415,0.134,1.1108402075729,0.968197879858656,-0.111940298507463,2.18390373175334
H251N,20,k_4_0,0.1,1.00338,1,6287.01378107215,0.2785,0.119,0.298,0.925761352560162,0.840770879047263,p95,3020.23635481647,0.1415,0.134,1.08162972776817,0.968197879858656,-0.111940298507463,2.11986063298459
H251N,20,k_4_0,0.1,1.00338,1,6287.01378107215,0.2785,0.119,0.298,0.925761352560162,0.840770879047263,least_squares,3298.34774364503,0.1415,0.134,0.906110049549936,0.968197879858656,-0.111940298507463,1.77097318688812
H251N,20,k_4_0,0.215443469003188,2.16171667928419,1,6268.04450162039,0.2735,0.111,0.288,0.926944217775119,0.8415421894556,peak,2978.44136117775,0.1415,0.134,1.10447134642995,0.932862190812719,-0.171641791044776,2.11954972656575
H251N,20,k_4_0,0.215443469003188,2.16171667928419,1,6268.04450162039,0.2735,0.111,0.288,0.926944217775119,0.8415421894556,p95,3020.23635481647,0.1415,0.134,1.07534900095634,0.932862190812719,-0.171641791044776,2.05606824533877
H251N,20,k_4_0,0.215443469003188,2.16171667928419,1,6268.04450162039,0.2735,0.111,0.288,0.926944217775119,0.8415421894556,least_squares,3298.34774364503,0.1415,0.134,0.900358903544088,0.932862190812719,-0.171641791044776,1.71033892667208
H251N,20,k_4_0,0.464158883361278,4.65727740387039,1,6228.51463127553,0.266,0.0990000000000001,0.273,0.929299179919872,0.843442922303312,peak,2978.44136117775,0.1415,0.134,1.09119934757172,0.879858657243816,-0.261194029850746,2.0330895940975
H251N,20,k_4_0,0.464158883361278,4.65727740387039,1,6228.51463127553,0.266,0.0990000000000001,0.273,0.929299179919872,0.843442922303312,p95,3020.23635481647,0.1415,0.134,1.06226066424991,0.879858657243816,-0.261194029850746,1.97077129676921
H251N,20,k_4_0,0.464158883361278,4.65727740387039,1,6228.51463127553,0.266,0.0990000000000001,0.273,0.929299179919872,0.843442922303312,least_squares,3298.34774364503,0.1415,0.134,0.888374154385658,0.879858657243816,-0.261194029850746,1.631582216137
H251N,20,k_4_0,1,10.0338,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2978.44136117775,0.1415,0.134,1.06154227588604,0.798586572438162,-0.365671641791045,1.898328266782
H251N,20,k_4_0,1,10.0338,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3020.23635481647,0.1415,0.134,1.03301399657796,0.798586572438162,-0.365671641791045,1.83857418041466
H251N,20,k_4_0,1,10.0338,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3298.34774364503,0.1415,0.134,0.86159351879918,0.798586572438162,-0.365671641791045,1.51379965492544
H251N,20,k_4_0,2.15443469003188,21.6171667928419,1,5898.04290633637,0.2375,0.0730000000000001,0.232,0.939220450969121,0.854234300876901,peak,2978.44136117775,0.1415,0.134,0.980244762651341,0.678445229681979,-0.455223880597015,1.62839650584942
H251N,20,k_4_0,2.15443469003188,21.6171667928419,1,5898.04290633637,0.2375,0.0730000000000001,0.232,0.939220450969121,0.854234300876901,p95,3020.23635481647,0.1415,0.134,0.952841504252,0.678445229681979,-0.455223880597015,1.57542364336925
H251N,20,k_4_0,2.15443469003188,21.6171667928419,1,5898.04290633637,0.2375,0.0730000000000001,0.232,0.939220450969121,0.854234300876901,least_squares,3298.34774364503,0.1415,0.134,0.78818104237196,0.678445229681979,-0.455223880597015,1.28874606669859
H251N,20,k_4_0,4.64158883361278,46.5727740387039,1,5244.79707036515,0.216,0.0670000000000001,0.216,0.944610427903557,0.866781368249609,peak,2978.44136117775,0.1415,0.134,0.760920036475463,0.526501766784452,-0.5,1.10620341233697
H251N,20,k_4_0,4.64158883361278,46.5727740387039,1,5244.79707036515,0.216,0.0670000000000001,0.216,0.944610427903557,0.866781368249609,p95,3020.23635481647,0.1415,0.134,0.736551863565612,0.526501766784452,-0.5,1.06971275814913
H251N,20,k_4_0,4.64158883361278,46.5727740387039,1,5244.79707036515,0.216,0.0670000000000001,0.216,0.944610427903557,0.866781368249609,least_squares,3298.34774364503,0.1415,0.134,0.590128597104526,0.526501766784452,-0.5,0.875455871547706
H251N,20,k_4_0,10,100.338,1,4009.4779941898,0.188,0.0730000000000001,0.208,0.948672572606658,0.88659622778033,peak,2978.44136117775,0.1415,0.134,0.346166503880525,0.328621908127209,-0.455223880597015,0.435052388375838
H251N,20,k_4_0,10,100.338,1,4009.4779941898,0.188,0.0730000000000001,0.208,0.948672572606658,0.88659622778033,p95,3020.23635481647,0.1415,0.134,0.327537822593175,0.328621908127209,-0.455223880597015,0.422502165196051
H251N,20,k_4_0,10,100.338,1,4009.4779941898,0.188,0.0730000000000001,0.208,0.948672572606658,0.88659622778033,least_squares,3298.34774364503,0.1415,0.134,0.21560196371499,0.328621908127209,-0.455223880597015,0.361705346724733
H251N,20,k_7_1,0.1,0.0617297,1,6415.64647914265,0.252,0.0840000000000001,0.25,0.933492898217904,0.843014659098814,peak,2978.44136117775,0.1415,0.134,1.15402813121214,0.780918727915194,-0.373134328358209,2.080844214237
H251N,20,k_7_1,0.1,0.0617297,1,6415.64647914265,0.252,0.0840000000000001,0.25,0.933492898217904,0.843014659098814,p95,3020.23635481647,0.1415,0.134,1.12422000315022,0.780918727915194,-0.373134328358209,2.0129339020911
H251N,20,k_7_1,0.1,0.0617297,1,6415.64647914265,0.252,0.0840000000000001,0.25,0.933492898217904,0.843014659098814,least_squares,3298.34774364503,0.1415,0.134,0.945109181257118,0.780918727915194,-0.373134328358209,1.64229465110452
H251N,20,k_7_1,0.215443469003188,0.132992607085261,1,6380.47052310268,0.2525,0.0850000000000001,0.251,0.933502416055916,0.84345989667085,peak,2978.44136117775,0.1415,0.134,1.14221794199758,0.784452296819788,-0.365671641791045,2.05374298261719
H251N,20,k_7_1,0.215443469003188,0.132992607085261,1,6380.47052310268,0.2525,0.0850000000000001,0.251,0.933502416055916,0.84345989667085,p95,3020.23635481647,0.1415,0.134,1.11257324709953,0.784452296819788,-0.365671641791045,1.98690038575759
H251N,20,k_7_1,0.215443469003188,0.132992607085261,1,6380.47052310268,0.2525,0.0850000000000001,0.251,0.933502416055916,0.84345989667085,least_squares,3298.34774364503,0.1415,0.134,0.934444460986872,0.784452296819788,-0.365671641791045,1.62226760626505
H251N,20,k_7_1,0.464158883361278,0.286523886222267,1,6304.31383457051,0.253,0.0850000000000001,0.251,0.933512719512078,0.844409048349855,peak,2978.44136117775,0.1415,0.134,1.11664863265182,0.787985865724381,-0.365671641791045,2.00154164299474
H251N,20,k_7_1,0.464158883361278,0.286523886222267,1,6304.31383457051,0.253,0.0850000000000001,0.251,0.933512719512078,0.844409048349855,p95,3020.23635481647,0.1415,0.134,1.08735777400891,0.787985865724381,-0.365671641791045,1.93698440288918
H251N,20,k_7_1,0.464158883361278,0.286523886222267,1,6304.31383457051,0.253,0.0850000000000001,0.251,0.933512719512078,0.844409048349855,least_squares,3298.34774364503,0.1415,0.134,0.911355116123553,0.787985865724381,-0.365671641791045,1.58520562187614
H251N,20,k_7_1,1,0.617297,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2978.44136117775,0.1415,0.134,1.06154227588604,0.798586572438162,-0.365671641791045,1.898328266782
H251N,20,k_7_1,1,0.617297,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3020.23635481647,0.1415,0.134,1.03301399657796,0.798586572438162,-0.365671641791045,1.83857418041466
H251N,20,k_7_1,1,0.617297,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3298.34774364503,0.1415,0.134,0.86159351879918,0.798586572438162,-0.365671641791045,1.51379965492544
H251N,20,k_7_1,2.15443469003188,1.32992607085261,1,5798.73722243252,0.258,0.0850000000000001,0.255,0.933235528231994,0.852575983186764,peak,2978.44136117775,0.1415,0.134,0.946903268943176,0.823321554770318,-0.365671641791045,1.70819993289484
H251N,20,k_7_1,2.15443469003188,1.32992607085261,1,5798.73722243252,0.258,0.0850000000000001,0.255,0.933235528231994,0.852575983186764,p95,3020.23635481647,0.1415,0.134,0.919961400764244,0.823321554770318,-0.365671641791045,1.65790311105568
H251N,20,k_7_1,2.15443469003188,1.32992607085261,1,5798.73722243252,0.258,0.0850000000000001,0.255,0.933235528231994,0.852575983186764,least_squares,3298.34774364503,0.1415,0.134,0.758073336447022,0.823321554770318,-0.365671641791045,1.38624931559149
H251N,20,k_7_1,4.64158883361278,2.86523886222267,1,5211.97135887734,0.269,0.0820000000000001,0.261,0.931966569017628,0.863012341979982,peak,2978.44136117775,0.1415,0.134,0.74989893264724,0.901060070671377,-0.388059701492537,1.52484799206625
H251N,20,k_7_1,4.64158883361278,2.86523886222267,1,5211.97135887734,0.269,0.0820000000000001,0.261,0.931966569017628,0.863012341979982,p95,3020.23635481647,0.1415,0.134,0.725683273286091,0.901060070671377,-0.388059701492537,1.489115796008
H251N,20,k_7_1,4.64158883361278,2.86523886222267,1,5211.97135887734,0.269,0.0820000000000001,0.261,0.931966569017628,0.863012341979982,least_squares,3298.34774364503,0.1415,0.134,0.58017642891636,0.901060070671377,-0.388059701492537,1.29910427155092
H251N,20,k_7_1,10,6.17297,1,4644.83670931185,0.3025,0.0860000000000001,0.29,0.928440333409767,0.875771011554467,peak,2978.44136117775,0.1415,0.134,0.559485699418024,1.13780918727915,-0.358208955223881,1.7359476501127
H251N,20,k_7_1,10,6.17297,1,4644.83670931185,0.3025,0.0860000000000001,0.29,0.928440333409767,0.875771011554467,p95,3020.23635481647,0.1415,0.134,0.537905039088938,1.13780918727915,-0.358208955223881,1.7122652333367
H251N,20,k_7_1,10,6.17297,1,4644.83670931185,0.3025,0.0860000000000001,0.29,0.928440333409767,0.875771011554467,least_squares,3298.34774364503,0.1415,0.134,0.408231354095736,1.13780918727915,-0.358208955223881,1.58957624072627
H251N,20,k_7_2,0.1,0.189224,1,2380.62135177365,0.2415,0.125,0.286,0.943402662572129,0.892577313682637,peak,2978.44136117775,0.1415,0.134,-0.200715722389684,0.706713780918727,-0.0671641791044776,0.544242196309634
H251N,20,k_7_2,0.1,0.189224,1,2380.62135177365,0.2415,0.125,0.286,0.943402662572129,0.892577313682637,p95,3020.23635481647,0.1415,0.134,-0.21177647306404,0.706713780918727,-0.0671641791044776,0.548804669638665
H251N,20,k_7_2,0.1,0.189224,1,2380.62135177365,0.2415,0.125,0.286,0.943402662572129,0.892577313682637,least_squares,3298.34774364503,0.1415,0.134,-0.278238215979373,0.706713780918727,-0.0671641791044776,0.581371899926605
H251N,20,k_7_2,0.215443469003188,0.407670749786593,1,2594.80389623199,0.24,0.123,0.285,0.943020546001815,0.889355039557685,peak,2978.44136117775,0.1415,0.134,-0.128804773512165,0.696113074204947,-0.082089552238806,0.507902776345349
H251N,20,k_7_2,0.215443469003188,0.407670749786593,1,2594.80389623199,0.24,0.123,0.285,0.943020546001815,0.889355039557685,p95,3020.23635481647,0.1415,0.134,-0.140860650824904,0.696113074204947,-0.082089552238806,0.511153829616645
H251N,20,k_7_2,0.215443469003188,0.407670749786593,1,2594.80389623199,0.24,0.123,0.285,0.943020546001815,0.889355039557685,least_squares,3298.34774364503,0.1415,0.134,-0.213301902071596,0.696113074204947,-0.082089552238806,0.53680980809319
H251N,20,k_7_2,0.464158883361278,0.878300005451545,1,4034.88358738438,0.237,0.107,0.268,0.940370597300251,0.869452657509996,peak,2978.44136117775,0.1415,0.134,0.354696332107371,0.674911660777386,-0.201492537313433,0.621914480456716
H251N,20,k_7_2,0.464158883361278,0.878300005451545,1,4034.88358738438,0.237,0.107,0.268,0.940370597300251,0.869452657509996,p95,3020.23635481647,0.1415,0.134,0.3359496123374,0.674911660777386,-0.201492537313433,0.608967134475943
H251N,20,k_7_2,0.464158883361278,0.878300005451545,1,4034.88358738438,0.237,0.107,0.268,0.940370597300251,0.869452657509996,least_squares,3298.34774364503,0.1415,0.134,0.223304484846526,0.674911660777386,-0.201492537313433,0.545969885398866
H251N,20,k_7_2,1,1.89224,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2978.44136117775,0.1415,0.134,1.06154227588604,0.798586572438162,-0.365671641791045,1.898328266782
H251N,20,k_7_2,1,1.89224,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3020.23635481647,0.1415,0.134,1.03301399657796,0.798586572438162,-0.365671641791045,1.83857418041466
H251N,20,k_7_2,1,1.89224,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3298.34774364503,0.1415,0.134,0.86159351879918,0.798586572438162,-0.365671641791045,1.51379965492544
H251N,20,k_7_2,2.15443469003188,4.07670749786593,1,6407.62865032974,0.2595,0.0930000000000001,0.263,0.932246692291507,0.843765892589272,peak,2978.44136117775,0.1415,0.134,1.15133617664912,0.833922261484098,-0.305970149253731,2.11461906209412
H251N,20,k_7_2,2.15443469003188,4.07670749786593,1,6407.62865032974,0.2595,0.0930000000000001,0.263,0.932246692291507,0.843765892589272,p95,3020.23635481647,0.1415,0.134,1.12156530071274,0.833922261484098,-0.305970149253731,2.04695279419595
H251N,20,k_7_2,2.15443469003188,4.07670749786593,1,6407.62865032974,0.2595,0.0930000000000001,0.263,0.932246692291507,0.843765892589272,least_squares,3298.34774364503,0.1415,0.134,0.942678319069117,0.833922261484098,-0.305970149253731,1.67768648367608
