genotype,ratio,k_1_fold,k_3_fold,k_5_0_fold,k_1,k_2,k_3,k_5_0,peak,time_to_peak,relax_half_time,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
H251N,20,1,0.1,0.1,16.9527,339.054,1.56713,114.298,516.261018355523,0.2235,0.136,0.953500144744803,0.940522259037552,least_squares,3325.87523837113,0.333,0.136,-0.844774388287528,-0.328828828828829,0,0.821772165775506
H251N,20,1,0.1,0.316227766016838,16.9527,339.054,1.56713,361.442012001925,799.432963210051,0.1925,0.108,0.953816968910139,0.940066633438582,peak,2994.60909783253,0.333,0.136,-0.7330426319119,-0.421921921921922,-0.205882352941176,0.757757151651209
H251N,20,1,0.1,0.316227766016838,16.9527,339.054,1.56713,361.442012001925,799.432963210051,0.1925,0.108,0.953816968910139,0.940066633438582,p95,3041.80273612007,0.333,0.136,-0.737184481519089,-0.421921921921922,-0.205882352941176,0.763846611243451
H251N,20,1,0.1,0.316227766016838,16.9527,339.054,1.56713,361.442012001925,799.432963210051,0.1925,0.108,0.953816968910139,0.940066633438582,least_squares,3325.87523837113,0.333,0.136,-0.759632305509578,-0.421921921921922,-0.205882352941176,0.797446891024681
H251N,20,1,0.1,1,16.9527,339.054,1.56713,1142.98,968.677937676229,0.166,0.0960000000000001,0.954157381900914,0.940638776417583,peak,2994.60909783253,0.333,0.136,-0.676526082026082,-0.501501501501502,-0.294117647058824,0.79569648598124
H251N,20,1,0.1,1,16.9527,339.054,1.56713,1142.98,968.677937676229,0.166,0.0960000000000001,0.954157381900914,0.940638776417583,p95,3041.80273612007,0.333,0.136,-0.68154478718373,-0.501501501501502,-0.294117647058824,0.802512243256995
H251N,20,1,0.1,1,16.9527,339.054,1.56713,1142.98,968.677937676229,0.166,0.0960000000000001,0.954157381900914,0.940638776417583,least_squares,3325.87523837113,0.333,0.136,-0.708744956365036,-0.501501501501502,-0.294117647058824,0.840328359492556
H251N,20,1,0.1,3.16227766016838,16.9527,339.054,1.56713,3614.42012001925,1010.72594350995,0.141,0.0990000000000001,0.954421619443782,0.941701837507875,peak,2994.60909783253,0.333,0.136,-0.662484848442654,-0.576576576576577,-0.272058823529412,0.845342726533059
H251N,20,1,0.1,3.16227766016838,16.9527,339.054,1.56713,3614.42012001925,1010.72594350995,0.141,0.0990000000000001,0.954421619443782,0.941701837507875,p95,3041.80273612007,0.333,0.136,-0.667721403657105,-0.576576576576577,-0.272058823529412,0.852308425018788
H251N,20,1,0.1,3.16227766016838,16.9527,339.054,1.56713,3614.42012001925,1010.72594350995,0.141,0.0990000000000001,0.954421619443782,0.941701837507875,least_squares,3325.87523837113,0.333,0.136,-0.696102267502685,-0.576576576576577,-0.272058823529412,0.891014918939352
H251N,20,1,0.1,10,16.9527,339.054,1.56713,11429.8,977.699957696615,0.1215,0.11,0.954585508137538,0.942772649530708,peak,2994.60909783253,0.333,0.136,-0.673513328198907,-0.635135135135136,-0.191176470588235,0.893565286051271
H251N,20,1,0.1,10,16.9527,339.054,1.56713,11429.8,977.699957696615,0.1215,0.11,0.954585508137538,0.942772649530708,p95,3041.80273612007,0.333,0.136,-0.678578776300363,-0.635135135135136,-0.191176470588235,0.900414238435
H251N,20,1,0.1,10,16.9527,339.054,1.56713,11429.8,977.699957696615,0.1215,0.11,0.954585508137538,0.942772649530708,least_squares,3325.87523837113,0.333,0.136,-0.706032280941647,-0.635135135135136,-0.191176470588235,0.938426664521367
H251N,20,1,0.316227766016838,0.1,16.9527,339.054,4.95570018957967,114.298,993.217780144112,0.268,0.185,0.947837705884692,0.921014309414155,peak,2994.60909783253,0.333,0.136,-0.668331408976553,-0.195195195195195,0.360294117647059,0.614579887662947
H251N,20,1,0.316227766016838,0.1,16.9527,339.054,4.95570018957967,114.298,993.217780144112,0.268,0.185,0.947837705884692,0.921014309414155,p95,3041.80273612007,0.333,0.136,-0.673477254672012,-0.195195195195195,0.360294117647059,0.621484627998913
H251N,20,1,0.316227766016838,0.1,16.9527,339.054,4.95570018957967,114.298,993.217780144112,0.268,0.185,0.947837705884692,0.921014309414155,least_squares,3325.87523837113,0.333,0.136,-0.701366494844663,-0.195195195195195,0.360294117647059,0.659827975529052
H251N,20,1,0.316227766016838,0.316227766016838,16.9527,339.054,4.95570018957967,361.442012001925,1900.37051760704,0.2275,0.113,0.948957968740964,0.91492336158722,peak,2994.60909783253,0.333,0.136,-0.365402810342589,-0.316816816816817,-0.169117647058824,0.262492887770916
H251N,20,1,0.316227766016838,0.316227766016838,16.9527,339.054,4.95570018957967,361.442012001925,1900.37051760704,0.2275,0.113,0.948957968740964,0.91492336158722,p95,3041.80273612007,0.333,0.136,-0.375248600101192,-0.316816816816817,-0.169117647058824,0.269785185842558
H251N,20,1,0.316227766016838,0.316227766016838,16.9527,339.054,4.95570018957967,361.442012001925,1900.37051760704,0.2275,0.113,0.948957968740964,0.91492336158722,least_squares,3325.87523837113,0.333,0.136,-0.428610401351748,-0.316816816816817,-0.169117647058824,0.31268055011156
H251N,20,1,0.316227766016838,1,16.9527,339.054,4.95570018957967,1142.98,2726.22711285776,0.2005,0.0780000000000001,0.950197340838132,0.911557703460903,peak,2994.60909783253,0.333,0.136,-0.0896217089465936,-0.397897897897898,-0.426470588235294,0.348231950495832
H251N,20,1,0.316227766016838,1,16.9527,339.054,4.95570018957967,1142.98,2726.22711285776,0.2005,0.0780000000000001,0.950197340838132,0.911557703460903,p95,3041.80273612007,0.333,0.136,-0.10374624873434,-0.397897897897898,-0.426470588235294,0.350963183907772
H251N,20,1,0.316227766016838,1,16.9527,339.054,4.95570018957967,1142.98,2726.22711285776,0.2005,0.0780000000000001,0.950197340838132,0.911557703460903,least_squares,3325.87523837113,0.333,0.136,-0.180297841180311,-0.397897897897898,-0.426470588235294,0.372707211315605
H251N,20,1,0.316227766016838,3.16227766016838,16.9527,339.054,4.95570018957967,3614.42012001925,3218.55101872182,0.18,0.0630000000000001,0.951151502177906,0.910589358714072,peak,2994.60909783253,0.333,0.136,0.0747816872163296,-0.45945945945946,-0.536764705882353,0.504811645110669
H251N,20,1,0.316227766016838,3.16227766016838,16.9527,339.054,4.95570018957967,3614.42012001925,3218.55101872182,0.18,0.0630000000000001,0.951151502177906,0.910589358714072,p95,3041.80273612007,0.333,0.136,0.0581064250166321,-0.45945945945946,-0.536764705882353,0.502595700995961
H251N,20,1,0.316227766016838,3.16227766016838,16.9527,339.054,4.95570018957967,3614.42012001925,3218.55101872182,0.18,0.0630000000000001,0.951151502177906,0.910589358714072,least_squares,3325.87523837113,0.333,0.136,-0.0322694665184961,-0.45945945945946,-0.536764705882353,0.500260662837136
H251N,20,1,0.316227766016838,10,16.9527,339.054,4.95570018957967,11429.8,3377.01555226353,0.163,0.0600000000000001,0.951730709993593,0.911222182031687,peak,2994.60909783253,0.333,0.136,0.1276982878025,-0.510510510510511,-0.558823529411765,0.589211571073614
H251N,20,1,0.316227766016838,10,16.9527,339.054,4.95570018957967,11429.8,3377.01555226353,0.163,0.0600000000000001,0.951730709993593,0.911222182031687,p95,3041.80273612007,0.333,0.136,0.110202023347194,-0.510510510510511,-0.558823529411765,0.585049204315739
H251N,20,1,0.316227766016838,10,16.9527,339.054,4.95570018957967,11429.8,3377.01555226353,0.163,0.0600000000000001,0.951730709993593,0.911222182031687,least_squares,3325.87523837113,0.333,0.136,0.0153764979823626,-0.510510510510511,-0.558823529411765,0.573141155056125
H251N,20,1,1,0.1,16.9527,339.054,15.6713,114.298,1643.57234471684,0.425,NaN,0.924509570373119,0.889955954021093,peak,2994.60909783253,0.333,0.136,-0.451156297525962,0.276276276276275,NaN,NaN
H251N,20,1,1,0.1,16.9527,339.054,15.6713,114.298,1643.57234471684,0.425,NaN,0.924509570373119,0.889955954021093,p95,3041.80273612007,0.333,0.136,-0.459671619990296,0.276276276276275,NaN,NaN
H251N,20,1,1,0.1,16.9527,339.054,15.6713,114.298,1643.57234471684,0.425,NaN,0.924509570373119,0.889955954021093,least_squares,3325.87523837113,0.333,0.136,-0.50582261001414,0.276276276276275,NaN,NaN
H251N,20,1,1,0.316227766016838,16.9527,339.054,15.6713,361.442012001925,3607.73718840102,0.3005,0.224,0.928541626497434,0.86608223010925,peak,2994.60909783253,0.333,0.136,0.204743948387877,-0.0975975975975981,0.647058823529412,0.470130496565547
H251N,20,1,1,0.316227766016838,16.9527,339.054,15.6713,361.442012001925,3607.73718840102,0.3005,0.224,0.928541626497434,0.86608223010925,p95,3041.80273612007,0.333,0.136,0.18605231876503,-0.0975975975975981,0.647058823529412,0.462825877481933
H251N,20,1,1,0.316227766016838,16.9527,339.054,15.6713,361.442012001925,3607.73718840102,0.3005,0.224,0.928541626497434,0.86608223010925,least_squares,3325.87523837113,0.333,0.136,0.0847482030528405,-0.0975975975975981,0.647058823529412,0.435392670084775
H251N,20,1,1,1,16.9527,339.054,15.6713,1142.98,6140.18278231549,0.2545,0.0850000000000001,0.933488621679845,0.847174842394809,peak,2994.60909783253,0.333,0.136,1.05041211781521,-0.235735735735736,-0.375,1.2995619543559
H251N,20,1,1,1,16.9527,339.054,15.6713,1142.98,6140.18278231549,0.2545,0.0850000000000001,0.933488621679845,0.847174842394809,p95,3041.80273612007,0.333,0.136,1.01859992740605,-0.235735735735736,-0.375,1.23374214921447
H251N,20,1,1,1,16.9527,339.054,15.6713,1142.98,6140.18278231549,0.2545,0.0850000000000001,0.933488621679845,0.847174842394809,least_squares,3325.87523837113,0.333,0.136,0.846185542823513,-0.235735735735736,-0.375,0.912226309986392
H251N,20,1,1,3.16227766016838,16.9527,339.054,15.6713,3614.42012001925,8262.89385046023,0.2295,0.049,0.938035132575234,0.835376560185367,peak,2994.60909783253,0.333,0.136,1.75925624364156,-0.310810810810811,-0.639705882352941,3.60080950682564
H251N,20,1,1,3.16227766016838,16.9527,339.054,15.6713,3614.42012001925,8262.89385046023,0.2295,0.049,0.938035132575234,0.835376560185367,p95,3041.80273612007,0.333,0.136,1.71644632057891,-0.310810810810811,-0.639705882352941,3.45201494746271
H251N,20,1,1,3.16227766016838,16.9527,339.054,15.6713,3614.42012001925,8262.89385046023,0.2295,0.049,0.938035132575234,0.835376560185367,least_squares,3325.87523837113,0.333,0.136,1.48442688262324,-0.310810810810811,-0.639705882352941,2.70935014588839
H251N,20,1,1,10,16.9527,339.054,15.6713,11429.8,9572.94479325033,0.215,0.036,0.940790430873622,0.828398700631725,peak,2994.60909783253,0.333,0.136,2.19672601014241,-0.354354354354355,-0.735294117647059,5.49182961153243
H251N,20,1,1,10,16.9527,339.054,15.6713,11429.8,9572.94479325033,0.215,0.036,0.940790430873622,0.828398700631725,p95,3041.80273612007,0.333,0.136,2.14712873375246,-0.354354354354355,-0.735294117647059,5.27638624720171
H251N,20,1,1,10,16.9527,339.054,15.6713,11429.8,9572.94479325033,0.215,0.036,0.940790430873622,0.828398700631725,least_squares,3325.87523837113,0.333,0.136,1.87832348093092,-0.354354354354355,-0.735294117647059,4.1943235469127
H251N,20,1,3.16227766016838,0.1,16.9527,339.054,49.5570018957967,114.298,4628.87347545291,0.867499999999962,NaN,0.789547399599655,0.664362083393573,peak,2994.60909783253,0.333,0.136,0.54573546136731,1.60510510510499,NaN,NaN
H251N,20,1,3.16227766016838,0.1,16.9527,339.054,49.5570018957967,114.298,4628.87347545291,0.867499999999962,NaN,0.789547399599655,0.664362083393573,p95,3041.80273612007,0.333,0.136,0.521753340703877,1.60510510510499,NaN,NaN
H251N,20,1,3.16227766016838,0.1,16.9527,339.054,49.5570018957967,114.298,4628.87347545291,0.867499999999962,NaN,0.789547399599655,0.664362083393573,least_squares,3325.87523837113,0.333,0.136,0.391776042002085,1.60510510510499,NaN,NaN
H251N,20,1,3.16227766016838,0.316227766016838,16.9527,339.054,49.5570018957967,361.442012001925,10175.2585516799,0.860499999999963,NaN,0.813898142819458,0.645154594064623,peak,2994.60909783253,0.333,0.136,2.39785869182214,1.58408408408397,NaN,NaN
H251N,20,1,3.16227766016838,0.316227766016838,16.9527,339.054,49.5570018957967,361.442012001925,10175.2585516799,0.860499999999963,NaN,0.813898142819458,0.645154594064623,p95,3041.80273612007,0.333,0.136,2.34514083732426,1.58408408408397,NaN,NaN
H251N,20,1,3.16227766016838,0.316227766016838,16.9527,339.054,49.5570018957967,361.442012001925,10175.2585516799,0.860499999999963,NaN,0.813898142819458,0.645154594064623,least_squares,3325.87523837113,0.333,0.136,2.0594228052473,1.58408408408397,NaN,NaN
H251N,20,1,3.16227766016838,1,16.9527,339.054,49.5570018957967,1142.98,15371.7987323772,0.846499999999964,NaN,0.828359215146041,0.647372594784912,peak,2994.60909783253,0.333,0.136,4.13315702657256,1.54204204204193,NaN,NaN
H251N,20,1,3.16227766016838,1,16.9527,339.054,49.5570018957967,1142.98,15371.7987323772,0.846499999999964,NaN,0.828359215146041,0.647372594784912,p95,3041.80273612007,0.333,0.136,4.05351597914086,1.54204204204193,NaN,NaN
H251N,20,1,3.16227766016838,1,16.9527,339.054,49.5570018957967,1142.98,15371.7987323772,0.846499999999964,NaN,0.828359215146041,0.647372594784912,least_squares,3325.87523837113,0.333,0.136,3.62188074736851,1.54204204204193,NaN,NaN
H251N,20,1,3.16227766016838,3.16227766016838,16.9527,339.054,49.5570018957967,3614.42012001925,17273.6784961878,0.79499999999997,NaN,0.843070451541761,0.672748938078745,peak,2994.60909783253,0.333,0.136,4.76825820394733,1.38738738738729,NaN,NaN
H251N,20,1,3.16227766016838,3.16227766016838,16.9527,339.054,49.5570018957967,3614.42012001925,17273.6784961878,0.79499999999997,NaN,0.843070451541761,0.672748938078745,p95,3041.80273612007,0.333,0.136,4.67876354737619,1.38738738738729,NaN,NaN
H251N,20,1,3.16227766016838,3.16227766016838,16.9527,339.054,49.5570018957967,3614.42012001925,17273.6784961878,0.79499999999997,NaN,0.843070451541761,0.672748938078745,least_squares,3325.87523837113,0.333,0.136,4.19372413519868,1.38738738738729,NaN,NaN
H251N,20,1,3.16227766016838,10,16.9527,339.054,49.5570018957967,11429.8,17335.073224128,0.341,0.109,0.859192914142924,0.69214304286398,peak,2994.60909783253,0.333,0.136,4.78875995423742,0.0240240240240237,-0.198529411764706,22.9722129803739
H251N,20,1,3.16227766016838,10,16.9527,339.054,49.5570018957967,11429.8,17335.073224128,0.341,0.109,0.859192914142924,0.69214304286398,p95,3041.80273612007,0.333,0.136,4.69894721254656,0.0240240240240237,-0.198529411764706,22.1200959873651
H251N,20,1,3.16227766016838,10,16.9527,339.054,49.5570018957967,11429.8,17335.073224128,0.341,0.109,0.859192914142924,0.69214304286398,least_squares,3325.87523837113,0.333,0.136,4.21218385588569,0.0240240240240237,-0.198529411764706,17.78248391685
H251N,20,1,10,0.1,16.9527,339.054,156.713,114.298,5877.35861929634,0.869999999999962,NaN,0.517138441661238,0.445696398311216,peak,2994.60909783253,0.333,0.136,0.962646351255099,1.6126126126125,NaN,NaN
H251N,20,1,10,0.1,16.9527,339.054,156.713,114.298,5877.35861929634,0.869999999999962,NaN,0.517138441661238,0.445696398311216,p95,3041.80273612007,0.333,0.136,0.932195848700275,1.6126126126125,NaN,NaN
H251N,20,1,10,0.1,16.9527,339.054,156.713,114.298,5877.35861929634,0.869999999999962,NaN,0.517138441661238,0.445696398311216,least_squares,3325.87523837113,0.333,0.136,0.767161483235557,1.6126126126125,NaN,NaN
H251N,20,1,10,0.316227766016838,16.9527,339.054,156.713,361.442012001925,13505.550081275,0.861999999999963,NaN,0.511586719721207,0.444876821631272,peak,2994.60909783253,0.333,0.136,3.50995426783755,1.58858858858847,NaN,NaN
H251N,20,1,10,0.316227766016838,16.9527,339.054,156.713,361.442012001925,13505.550081275,0.861999999999963,NaN,0.511586719721207,0.444876821631272,p95,3041.80273612007,0.333,0.136,3.43998222531083,1.58858858858847,NaN,NaN
H251N,20,1,10,0.316227766016838,16.9527,339.054,156.713,361.442012001925,13505.550081275,0.861999999999963,NaN,0.511586719721207,0.444876821631272,least_squares,3325.87523837113,0.333,0.136,3.06075066360258,1.58858858858847,NaN,NaN
H251N,20,1,10,1,16.9527,339.054,156.713,1142.98,17326.7522466142,0.841499999999965,NaN,0.501602328203855,0.481650081047066,peak,2994.60909783253,0.333,0.136,4.78598130191854,1.52702702702692,NaN,NaN
H251N,20,1,10,1,16.9527,339.054,156.713,1142.98,17326.7522466142,0.841499999999965,NaN,0.501602328203855,0.481650081047066,p95,3041.80273612007,0.333,0.136,4.69621167108129,1.52702702702692,NaN,NaN
H251N,20,1,10,1,16.9527,339.054,156.713,1142.98,17326.7522466142,0.841499999999965,NaN,0.501602328203855,0.481650081047066,least_squares,3325.87523837113,0.333,0.136,4.20968196482922,1.52702702702692,NaN,NaN
H251N,20,1,10,3.16227766016838,16.9527,339.054,156.713,3614.42012001925,16266.6266867414,0.79649999999997,NaN,0.503456758140515,0.509798997516752,peak,2994.60909783253,0.333,0.136,4.43196996847269,1.3918918918918,NaN,NaN
H251N,20,1,10,3.16227766016838,16.9527,339.054,156.713,3614.42012001925,16266.6266867414,0.79649999999997,NaN,0.503456758140515,0.509798997516752,p95,3041.80273612007,0.333,0.136,4.34769283148521,1.3918918918918,NaN,NaN
H251N,20,1,10,3.16227766016838,16.9527,339.054,156.713,3614.42012001925,16266.6266867414,0.79649999999997,NaN,0.503456758140515,0.509798997516752,least_squares,3325.87523837113,0.333,0.136,3.89093111463438,1.3918918918918,NaN,NaN
H251N,20,1,10,10,16.9527,339.054,156.713,11429.8,13959.5885537077,0.725499999999978,NaN,0.508973693217644,0.520225662353901,peak,2994.60909783253,0.333,0.136,3.66157287901501,1.17867867867861,NaN,NaN
H251N,20,1,10,10,16.9527,339.054,156.713,11429.8,13959.5885537077,0.725499999999978,NaN,0.508973693217644,0.520225662353901,p95,3041.80273612007,0.333,0.136,3.58924847030471,1.17867867867861,NaN,NaN
H251N,20,1,10,10,16.9527,339.054,156.713,11429.8,13959.5885537077,0.725499999999978,NaN,0.508973693217644,0.520225662353901,least_squares,3325.87523837113,0.333,0.136,3.19726765233218,1.17867867867861,NaN,NaN
H251N,20,3.16227766016838,0.1,0.1,53.6091444895365,1072.18288979073,1.56713,114.298,517.360351891705,0.2235,0.136,0.953490761183665,0.940613567074575,peak,2994.60909783253,0.333,0.136,-0.827236098272003,-0.328828828828829,0,0.792447960953227
H251N,20,3.16227766016838,0.1,0.1,53.6091444895365,1072.18288979073,1.56713,114.298,517.360351891705,0.2235,0.136,0.953490761183665,0.940613567074575,p95,3041.80273612007,0.333,0.136,-0.829916534116997,-0.328828828828829,0,0.796889852269707
H251N,20,3.16227766016838,0.1,0.1,53.6091444895365,1072.18288979073,1.56713,114.298,517.360351891705,0.2235,0.136,0.953490761183665,0.940613567074575,least_squares,3325.87523837113,0.333,0.136,-0.844443848667912,-0.328828828828829,0,0.821213812222014
H251N,20,3.16227766016838,0.1,0.316227766016838,53.6091444895365,1072.18288979073,1.56713,361.442012001925,801.470598288255,0.192,0.108,0.953807205237555,0.94006895645168,peak,2994.60909783253,0.333,0.136,-0.732362197500718,-0.423423423423424,-0.205882352941176,0.758029327084288
H251N,20,3.16227766016838,0.1,0.316227766016838,53.6091444895365,1072.18288979073,1.56713,361.442012001925,801.470598288255,0.192,0.108,0.953807205237555,0.94006895645168,p95,3041.80273612007,0.333,0.136,-0.736514604063194,-0.423423423423424,-0.205882352941176,0.764128700754571
H251N,20,3.16227766016838,0.1,0.316227766016838,53.6091444895365,1072.18288979073,1.56713,361.442012001925,801.470598288255,0.192,0.108,0.953807205237555,0.94006895645168,least_squares,3325.87523837113,0.333,0.136,-0.759019644200249,-0.423423423423424,-0.205882352941176,0.79778575903808
H251N,20,3.16227766016838,0.1,1,53.6091444895365,1072.18288979073,1.56713,1142.98,971.251183725025,0.1655,0.0950000000000001,0.954147286930969,0.940596344324045,peak,2994.60909783253,0.333,0.136,-0.675666789222003,-0.503003003003003,-0.301470588235294,0.800422146658545
H251N,20,3.16227766016838,0.1,1,53.6091444895365,1072.18288979073,1.56713,1142.98,971.251183725025,0.1655,0.0950000000000001,0.954147286930969,0.940596344324045,p95,3041.80273612007,0.333,0.136,-0.680698826326953,-0.503003003003003,-0.301470588235294,0.807247428763865
H251N,20,3.16227766016838,0.1,1,53.6091444895365,1072.18288979073,1.56713,1142.98,971.251183725025,0.1655,0.0950000000000001,0.954147286930969,0.940596344324045,least_squares,3325.87523837113,0.333,0.136,-0.707971251440959,-0.503003003003003,-0.301470588235294,0.845119829467851
H251N,20,3.16227766016838,0.1,3.16227766016838,53.6091444895365,1072.18288979073,1.56713,3614.42012001925,1013.26063985955,0.1405,0.0980000000000001,0.954411304291139,0.941643141100607,peak,2994.60909783253,0.333,0.136,-0.661638428670729,-0.578078078078078,-0.279411764705882,0.850010608904371
H251N,20,3.16227766016838,0.1,3.16227766016838,53.6091444895365,1072.18288979073,1.56713,3614.42012001925,1013.26063985955,0.1405,0.0980000000000001,0.954411304291139,0.941643141100607,p95,3041.80273612007,0.333,0.136,-0.666888116107096,-0.578078078078078,-0.279411764705882,0.856984958015372
H251N,20,3.16227766016838,0.1,3.16227766016838,53.6091444895365,1072.18288979073,1.56713,3614.42012001925,1013.26063985955,0.1405,0.0980000000000001,0.954411304291139,0.941643141100607,least_squares,3325.87523837113,0.333,0.136,-0.695340153422052,-0.578078078078078,-0.279411764705882,0.895743127571502
H251N,20,3.16227766016838,0.1,10,53.6091444895365,1072.18288979073,1.56713,11429.8,979.990757413869,0.1205,0.11,0.954575070650181,0.94270776301032,peak,2994.60909783253,0.333,0.136,-0.672748353658854,-0.638138138138139,-0.191176470588235,0.896359073603683
H251N,20,3.16227766016838,0.1,10,53.6091444895365,1072.18288979073,1.56713,11429.8,979.990757413869,0.1205,0.11,0.954575070650181,0.94270776301032,p95,3041.80273612007,0.333,0.136,-0.677825670357611,-0.638138138138139,-0.191176470588235,0.903216365648729
H251N,20,3.16227766016838,0.1,10,53.6091444895365,1072.18288979073,1.56713,11429.8,979.990757413869,0.1205,0.11,0.954575070650181,0.94270776301032,least_squares,3325.87523837113,0.333,0.136,-0.70534349992821,-0.638138138138139,-0.191176470588235,0.941278179143961
H251N,20,3.16227766016838,0.316227766016838,0.1,53.6091444895365,1072.18288979073,4.95570018957967,114.298,996.15666346692,0.267,0.185,0.947819538986881,0.921211800441105,peak,2994.60909783253,0.333,0.136,-0.667350017674117,-0.198198198198198,0.360294117647059,0.614450423069729
H251N,20,3.16227766016838,0.316227766016838,0.1,53.6091444895365,1072.18288979073,4.95570018957967,114.298,996.15666346692,0.267,0.185,0.947819538986881,0.921211800441105,p95,3041.80273612007,0.333,0.136,-0.672511089677842,-0.198198198198198,0.360294117647059,0.621365542719764
H251N,20,3.16227766016838,0.316227766016838,0.1,53.6091444895365,1072.18288979073,4.95570018957967,114.298,996.15666346692,0.267,0.185,0.947819538986881,0.921211800441105,least_squares,3325.87523837113,0.333,0.136,-0.700482852761851,-0.198198198198198,0.360294117647059,0.659770603993466
H251N,20,3.16227766016838,0.316227766016838,0.316227766016838,53.6091444895365,1072.18288979073,4.95570018957967,361.442012001925,1909.71217490892,0.2265,0.112,0.948940291986847,0.91507186186505,peak,2994.60909783253,0.333,0.136,-0.362283318950992,-0.31981981981982,-0.176470588235294,0.264675788851839
H251N,20,3.16227766016838,0.316227766016838,0.316227766016838,53.6091444895365,1072.18288979073,4.95570018957967,361.442012001925,1909.71217490892,0.2265,0.112,0.948940291986847,0.91507186186505,p95,3041.80273612007,0.333,0.136,-0.37217750768913,-0.31981981981982,-0.176470588235294,0.271942682891386
H251N,20,3.16227766016838,0.316227766016838,0.316227766016838,53.6091444895365,1072.18288979073,4.95570018957967,361.442012001925,1909.71217490892,0.2265,0.112,0.948940291986847,0.91507186186505,least_squares,3325.87523837113,0.333,0.136,-0.425801619713126,-0.31981981981982,-0.176470588235294,0.314733605012014
H251N,20,3.16227766016838,0.316227766016838,1,53.6091444895365,1072.18288979073,4.95570018957967,1142.98,2743.40813904451,0.2005,0.0780000000000001,0.950179692613345,0.911360808123882,peak,2994.60909783253,0.333,0.136,-0.083884390443426,-0.397897897897898,-0.426470588235294,0.347236490741389
H251N,20,3.16227766016838,0.316227766016838,1,53.6091444895365,1072.18288979073,4.95570018957967,1142.98,2743.40813904451,0.2005,0.0780000000000001,0.950179692613345,0.911360808123882,p95,3041.80273612007,0.333,0.136,-0.0980979448575857,-0.397897897897898,-0.426470588235294,0.349823106566606
H251N,20,3.16227766016838,0.316227766016838,1,53.6091444895365,1072.18288979073,4.95570018957967,1142.98,2743.40813904451,0.2005,0.0780000000000001,0.950179692613345,0.911360808123882,least_squares,3325.87523837113,0.333,0.136,-0.175131975068279,-0.397897897897898,-0.426470588235294,0.37087110847264
H251N,20,3.16227766016838,0.316227766016838,3.16227766016838,53.6091444895365,1072.18288979073,4.95570018957967,3614.42012001925,3240.97838312866,0.1795,0.0630000000000001,0.951133436633366,0.910291781063056,peak,2994.60909783253,0.333,0.136,0.082270933282894,-0.460960960960961,-0.536764705882353,0.50736986347426
H251N,20,3.16227766016838,0.316227766016838,3.16227766016838,53.6091444895365,1072.18288979073,4.95570018957967,3614.42012001925,3240.97838312866,0.1795,0.0630000000000001,0.951133436633366,0.910291781063056,p95,3041.80273612007,0.333,0.136,0.0654794752609905,-0.460960960960961,-0.536764705882353,0.504888918691476
H251N,20,3.16227766016838,0.316227766016838,3.16227766016838,53.6091444895365,1072.18288979073,4.95570018957967,3614.42012001925,3240.97838312866,0.1795,0.0630000000000001,0.951133436633366,0.910291781063056,least_squares,3325.87523837113,0.333,0.136,-0.025526169551703,-0.460960960960961,-0.536764705882353,0.501252942343004
H251N,20,3.16227766016838,0.316227766016838,10,53.6091444895365,1072.18288979073,4.95570018957967,11429.8,3401.32084266117,0.1625,0.0600000000000001,0.95171239398995,0.910882570626024,peak,2994.60909783253,0.333,0.136,0.135814636081555,-0.512012012012012,-0.558823529411765,0.592885652842776
H251N,20,3.16227766016838,0.316227766016838,10,53.6091444895365,1072.18288979073,4.95570018957967,11429.8,3401.32084266117,0.1625,0.0600000000000001,0.95171239398995,0.910882570626024,p95,3041.80273612007,0.333,0.136,0.118192446299025,-0.512012012012012,-0.558823529411765,0.588409491830958
H251N,20,3.16227766016838,0.316227766016838,10,53.6091444895365,1072.18288979073,4.95570018957967,11429.8,3401.32084266117,0.1625,0.0600000000000001,0.95171239398995,0.910882570626024,least_squares,3325.87523837113,0.333,0.136,0.0226844360905697,-0.512012012012012,-0.558823529411765,0.574954621109558
H251N,20,3.16227766016838,1,0.1,53.6091444895365,1072.18288979073,15.6713,114.298,1644.64795342348,0.422,NaN,0.92436804111557,0.890045887768619,peak,2994.60909783253,0.333,0.136,-0.450797115852664,0.267267267267266,NaN,NaN
H251N,20,3.16227766016838,1,0.1,53.6091444895365,1072.18288979073,15.6713,114.298,1644.64795342348,0.422,NaN,0.92436804111557,0.890045887768619,p95,3041.80273612007,0.333,0.136,-0.459318011028787,0.267267267267266,NaN,NaN
H251N,20,3.16227766016838,1,0.1,53.6091444895365,1072.18288979073,15.6713,114.298,1644.64795342348,0.422,NaN,0.92436804111557,0.890045887768619,least_squares,3325.87523837113,0.333,0.136,-0.505499203803882,0.267267267267266,NaN,NaN
H251N,20,3.16227766016838,1,0.316227766016838,53.6091444895365,1072.18288979073,15.6713,361.442012001925,3631.06158301575,0.299,0.221,0.928422944126644,0.866172111772316,peak,2994.60909783253,0.333,0.136,0.212532742802351,-0.102102102102102,0.625,0.446220006016758
H251N,20,3.16227766016838,1,0.316227766016838,53.6091444895365,1072.18288979073,15.6713,361.442012001925,3631.06158301575,0.299,0.221,0.928422944126644,0.866172111772316,p95,3041.80273612007,0.333,0.136,0.193720269857901,-0.102102102102102,0.625,0.438577382207486
