genotype,ratio,k_1_fold,k_3_fold,k_5_0_fold,k_1,k_2,k_3,k_5_0,peak,time_to_peak,relax_half_time,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
H251N,10,0.1,3.16227766016838,10,1.69527,16.9527,49.5570018957967,11429.8,20444.8065610719,0.644999999999986,NaN,0.694055504744336,0.512856444638126,p95,3020.23635481647,0.1415,0.134,5.76927371212782,3.5583038869257,NaN,NaN
H251N,10,0.1,3.16227766016838,10,1.69527,16.9527,49.5570018957967,11429.8,20444.8065610719,0.644999999999986,NaN,0.694055504744336,0.512856444638126,least_squares,3298.34774364503,0.1415,0.134,5.19849941549163,3.5583038869257,NaN,NaN
H251N,10,0.1,10,0.1,1.69527,16.9527,156.713,114.298,4947.30741491289,0.684999999999982,NaN,0.553541844574785,0.39979648010161,peak,2978.44136117775,0.1415,0.134,0.661039051967974,3.84098939929315,NaN,NaN
H251N,10,0.1,10,0.1,1.69527,16.9527,156.713,114.298,4947.30741491289,0.684999999999982,NaN,0.553541844574785,0.39979648010161,p95,3020.23635481647,0.1415,0.134,0.638053063967414,3.84098939929315,NaN,NaN
H251N,10,0.1,10,0.1,1.69527,16.9527,156.713,114.298,4947.30741491289,0.684999999999982,NaN,0.553541844574785,0.39979648010161,least_squares,3298.34774364503,0.1415,0.134,0.499935058225723,3.84098939929315,NaN,NaN
H251N,10,0.1,10,0.316227766016838,1.69527,16.9527,156.713,361.442012001925,12414.4483051249,0.680999999999983,NaN,0.528496272610348,0.386715429628918,peak,2978.44136117775,0.1415,0.134,3.16810230576973,3.81272084805641,NaN,NaN
H251N,10,0.1,10,0.316227766016838,1.69527,16.9527,156.713,361.442012001925,12414.4483051249,0.680999999999983,NaN,0.528496272610348,0.386715429628918,p95,3020.23635481647,0.1415,0.134,3.11042277712047,3.81272084805641,NaN,NaN
H251N,10,0.1,10,0.316227766016838,1.69527,16.9527,156.713,361.442012001925,12414.4483051249,0.680999999999983,NaN,0.528496272610348,0.386715429628918,least_squares,3298.34774364503,0.1415,0.134,2.76383852462009,3.81272084805641,NaN,NaN
H251N,10,0.1,10,1,1.69527,16.9527,156.713,1142.98,17812.8707987141,0.669999999999984,NaN,0.489700048037601,0.397047480728724,peak,2978.44136117775,0.1415,0.134,4.98060147528654,3.73498233215536,NaN,NaN
H251N,10,0.1,10,1,1.69527,16.9527,156.713,1142.98,17812.8707987141,0.669999999999984,NaN,0.489700048037601,0.397047480728724,p95,3020.23635481647,0.1415,0.134,4.8978400052391,3.73498233215536,NaN,NaN
H251N,10,0.1,10,1,1.69527,16.9527,156.713,1142.98,17812.8707987141,0.669999999999984,NaN,0.489700048037601,0.397047480728724,least_squares,3298.34774364503,0.1415,0.134,4.40054360036306,3.73498233215536,NaN,NaN
H251N,10,0.1,10,3.16227766016838,1.69527,16.9527,156.713,3614.42012001925,17678.9210237161,0.644999999999986,NaN,0.468208761215744,0.415628333009814,peak,2978.44136117775,0.1415,0.134,4.93562836393241,3.5583038869257,NaN,NaN
H251N,10,0.1,10,3.16227766016838,1.69527,16.9527,156.713,3614.42012001925,17678.9210237161,0.644999999999986,NaN,0.468208761215744,0.415628333009814,p95,3020.23635481647,0.1415,0.134,4.85348924613895,3.5583038869257,NaN,NaN
H251N,10,0.1,10,3.16227766016838,1.69527,16.9527,156.713,3614.42012001925,17678.9210237161,0.644999999999986,NaN,0.468208761215744,0.415628333009814,least_squares,3298.34774364503,0.1415,0.134,4.3599324260998,3.5583038869257,NaN,NaN
H251N,10,0.1,10,10,1.69527,16.9527,156.713,11429.8,15432.7271238066,0.603499999999991,NaN,0.459280760406903,0.425574555841187,peak,2978.44136117775,0.1415,0.134,4.1814775758097,3.26501766784446,NaN,NaN
H251N,10,0.1,10,10,1.69527,16.9527,156.713,11429.8,15432.7271238066,0.603499999999991,NaN,0.459280760406903,0.425574555841187,p95,3020.23635481647,0.1415,0.134,4.10977463707288,3.26501766784446,NaN,NaN
H251N,10,0.1,10,10,1.69527,16.9527,156.713,11429.8,15432.7271238066,0.603499999999991,NaN,0.459280760406903,0.425574555841187,least_squares,3298.34774364503,0.1415,0.134,3.6789266394185,3.26501766784446,NaN,NaN
H251N,10,0.316227766016838,0.1,0.1,5.36091444895365,53.6091444895365,1.56713,114.298,759.17362134835,0.246,0.157,0.910006733082699,0.885696567947458,peak,2978.44136117775,0.1415,0.134,-0.745110435530564,0.73851590106007,0.171641791044776,1.13005620168817
H251N,10,0.316227766016838,0.1,0.1,5.36091444895365,53.6091444895365,1.56713,114.298,759.17362134835,0.246,0.157,0.910006733082699,0.885696567947458,p95,3020.23635481647,0.1415,0.134,-0.74863767859172,0.73851590106007,0.171641791044776,1.13532501435883
H251N,10,0.316227766016838,0.1,0.1,5.36091444895365,53.6091444895365,1.56713,114.298,759.17362134835,0.246,0.157,0.910006733082699,0.885696567947458,least_squares,3298.34774364503,0.1415,0.134,-0.769832146167408,0.73851590106007,0.171641791044776,1.16750817382434
H251N,10,0.316227766016838,0.1,0.316227766016838,5.36091444895365,53.6091444895365,1.56713,361.442012001925,1305.27852916477,0.2115,0.11,0.91042125742813,0.881511171177511,peak,2978.44136117775,0.1415,0.134,-0.561757855575631,0.494699646643109,-0.17910447761194,0.592378042590394
H251N,10,0.316227766016838,0.1,0.316227766016838,5.36091444895365,53.6091444895365,1.56713,361.442012001925,1305.27852916477,0.2115,0.11,0.91042125742813,0.881511171177511,p95,3020.23635481647,0.1415,0.134,-0.567822390097648,0.494699646643109,-0.17910447761194,0.599228420985668
H251N,10,0.316227766016838,0.1,0.316227766016838,5.36091444895365,53.6091444895365,1.56713,361.442012001925,1305.27852916477,0.2115,0.11,0.91042125742813,0.881511171177511,least_squares,3298.34774364503,0.1415,0.134,-0.604262912641739,0.494699646643109,-0.17910447761194,0.641939821883741
H251N,10,0.316227766016838,0.1,1,5.36091444895365,53.6091444895365,1.56713,1142.98,1712.9147970509,0.185,0.0860000000000001,0.911107496521156,0.879599032709168,peak,2978.44136117775,0.1415,0.134,-0.424895578144414,0.307420494699645,-0.358208955223881,0.403357268490634
H251N,10,0.316227766016838,0.1,1,5.36091444895365,53.6091444895365,1.56713,1142.98,1712.9147970509,0.185,0.0860000000000001,0.911107496521156,0.879599032709168,p95,3020.23635481647,0.1415,0.134,-0.432854056498176,0.307420494699645,-0.358208955223881,0.410183650390885
H251N,10,0.316227766016838,0.1,1,5.36091444895365,53.6091444895365,1.56713,1142.98,1712.9147970509,0.185,0.0860000000000001,0.911107496521156,0.879599032709168,least_squares,3298.34774364503,0.1415,0.134,-0.48067489234536,0.307420494699645,-0.358208955223881,0.453869368295182
H251N,10,0.316227766016838,0.1,3.16227766016838,5.36091444895365,53.6091444895365,1.56713,3614.42012001925,1893.99716475091,0.1635,0.0800000000000001,0.911731298779238,0.879808840113352,peak,2978.44136117775,0.1415,0.134,-0.364097883732727,0.155477031802119,-0.402985074626866,0.319137346728668
H251N,10,0.316227766016838,0.1,3.16227766016838,5.36091444895365,53.6091444895365,1.56713,3614.42012001925,1893.99716475091,0.1635,0.0800000000000001,0.911731298779238,0.879808840113352,p95,3020.23635481647,0.1415,0.134,-0.372897699966266,0.155477031802119,-0.402985074626866,0.325622772430149
H251N,10,0.316227766016838,0.1,3.16227766016838,5.36091444895365,53.6091444895365,1.56713,3614.42012001925,1893.99716475091,0.1635,0.0800000000000001,0.911731298779238,0.879808840113352,least_squares,3298.34774364503,0.1415,0.134,-0.425773959583219,0.155477031802119,-0.402985074626866,0.36785354244919
H251N,10,0.316227766016838,0.1,10,5.36091444895365,53.6091444895365,1.56713,11429.8,1896.89807001161,0.1455,0.0860000000000001,0.912151852391053,0.881311030566256,peak,2978.44136117775,0.1415,0.134,-0.363123916174221,0.0282685512367483,-0.358208955223881,0.260971745089311
H251N,10,0.316227766016838,0.1,10,5.36091444895365,53.6091444895365,1.56713,11429.8,1896.89807001161,0.1455,0.0860000000000001,0.912151852391053,0.881311030566256,p95,3020.23635481647,0.1415,0.134,-0.371937210481371,0.0282685512367483,-0.358208955223881,0.267450055132272
H251N,10,0.316227766016838,0.1,10,5.36091444895365,53.6091444895365,1.56713,11429.8,1896.89807001161,0.1455,0.0860000000000001,0.912151852391053,0.881311030566256,least_squares,3298.34774364503,0.1415,0.134,-0.424894457030376,0.0282685512367483,-0.358208955223881,0.309648066206747
H251N,10,0.316227766016838,0.316227766016838,0.1,5.36091444895365,53.6091444895365,4.95570018957967,114.298,1288.34926957664,0.317,0.30299999999999,0.895969340802002,0.853834737886876,peak,2978.44136117775,0.1415,0.134,-0.567441788054139,1.24028268551237,1.26119402985067,3.45090170374282
H251N,10,0.316227766016838,0.316227766016838,0.1,5.36091444895365,53.6091444895365,4.95570018957967,114.298,1288.34926957664,0.317,0.30299999999999,0.895969340802002,0.853834737886876,p95,3020.23635481647,0.1415,0.134,-0.573427666506275,1.24028268551237,1.26119402985067,3.45773080962757
H251N,10,0.316227766016838,0.316227766016838,0.1,5.36091444895365,53.6091444895365,4.95570018957967,114.298,1288.34926957664,0.317,0.30299999999999,0.895969340802002,0.853834737886876,least_squares,3298.34774364503,0.1415,0.134,-0.609395561138475,1.24028268551237,1.26119402985067,3.50027447084802
H251N,10,0.316227766016838,0.316227766016838,0.316227766016838,5.36091444895365,53.6091444895365,4.95570018957967,361.442012001925,2688.82893975225,0.2575,0.137,0.897203378857279,0.835720796477101,peak,2978.44136117775,0.1415,0.134,-0.0972362340922423,0.819787985865724,0.0223880597014925,0.682008452207419
H251N,10,0.316227766016838,0.316227766016838,0.316227766016838,5.36091444895365,53.6091444895365,4.95570018957967,361.442012001925,2688.82893975225,0.2575,0.137,0.897203378857279,0.835720796477101,p95,3020.23635481647,0.1415,0.134,-0.109728966918668,0.819787985865724,0.0223880597014925,0.684594013168016
H251N,10,0.316227766016838,0.316227766016838,0.316227766016838,5.36091444895365,53.6091444895365,4.95570018957967,361.442012001925,2688.82893975225,0.2575,0.137,0.897203378857279,0.835720796477101,least_squares,3298.34774364503,0.1415,0.134,-0.184795191794784,0.819787985865724,0.0223880597014925,0.706702829897448
H251N,10,0.316227766016838,0.316227766016838,1,5.36091444895365,53.6091444895365,4.95570018957967,1142.98,4206.06101734838,0.226,0.0760000000000001,0.899821945322089,0.82251085597153,peak,2978.44136117775,0.1415,0.134,0.412168482539874,0.597173144876325,-0.432835820895522,0.713845470811003
H251N,10,0.316227766016838,0.316227766016838,1,5.36091444895365,53.6091444895365,4.95570018957967,1142.98,4206.06101734838,0.226,0.0760000000000001,0.899821945322089,0.82251085597153,p95,3020.23635481647,0.1415,0.134,0.392626444828014,0.597173144876325,-0.432835820895522,0.698118137990066
H251N,10,0.316227766016838,0.316227766016838,1,5.36091444895365,53.6091444895365,4.95570018957967,1142.98,4206.06101734838,0.226,0.0760000000000001,0.899821945322089,0.82251085597153,least_squares,3298.34774364503,0.1415,0.134,0.275202417771823,0.597173144876325,-0.432835820895522,0.619698983559237
H251N,10,0.316227766016838,0.316227766016838,3.16227766016838,5.36091444895365,53.6091444895365,4.95570018957967,3614.42012001925,5295.42461301692,0.2065,0.052,0.902378657750682,0.815044682707578,peak,2978.44136117775,0.1415,0.134,0.777918035264919,0.459363957597172,-0.611940298507463,1.19064264406717
H251N,10,0.316227766016838,0.316227766016838,3.16227766016838,5.36091444895365,53.6091444895365,4.95570018957967,3614.42012001925,5295.42461301692,0.2065,0.052,0.902378657750682,0.815044682707578,p95,3020.23635481647,0.1415,0.134,0.753314638628242,0.459363957597172,-0.611940298507463,1.15296911924834
H251N,10,0.316227766016838,0.316227766016838,3.16227766016838,5.36091444895365,53.6091444895365,4.95570018957967,3614.42012001925,5295.42461301692,0.2065,0.052,0.902378657750682,0.815044682707578,least_squares,3298.34774364503,0.1415,0.134,0.60547796187339,0.459363957597172,-0.611940298507463,0.952089736791093
H251N,10,0.316227766016838,0.316227766016838,10,5.36091444895365,53.6091444895365,4.95570018957967,11429.8,5845.84199743852,0.1925,0.041,0.904039042729144,0.812165537105417,peak,2978.44136117775,0.1415,0.134,0.962718512318447,0.36042402826855,-0.694029850746269,1.53840984784086
H251N,10,0.316227766016838,0.316227766016838,10,5.36091444895365,53.6091444895365,4.95570018957967,11429.8,5845.84199743852,0.1925,0.041,0.904039042729144,0.812165537105417,p95,3020.23635481647,0.1415,0.134,0.935557787759215,0.36042402826855,-0.694029850746269,1.48685128811713
H251N,10,0.316227766016838,0.316227766016838,10,5.36091444895365,53.6091444895365,4.95570018957967,11429.8,5845.84199743852,0.1925,0.041,0.904039042729144,0.812165537105417,least_squares,3298.34774364503,0.1415,0.134,0.772354661118369,0.36042402826855,-0.694029850746269,1.20811463643149
H251N,10,0.316227766016838,1,0.1,5.36091444895365,53.6091444895365,15.6713,114.298,2842.81734718284,0.668999999999984,NaN,0.836316326638506,0.762455203181572,peak,2978.44136117775,0.1415,0.134,-0.04553523052785,3.72791519434617,NaN,NaN
H251N,10,0.316227766016838,1,0.1,5.36091444895365,53.6091444895365,15.6713,114.298,2842.81734718284,0.668999999999984,NaN,0.836316326638506,0.762455203181572,p95,3020.23635481647,0.1415,0.134,-0.0587434183257533,3.72791519434617,NaN,NaN
H251N,10,0.316227766016838,1,0.1,5.36091444895365,53.6091444895365,15.6713,114.298,2842.81734718284,0.668999999999984,NaN,0.836316326638506,0.762455203181572,least_squares,3298.34774364503,0.1415,0.134,-0.138108662841833,3.72791519434617,NaN,NaN
H251N,10,0.316227766016838,1,0.316227766016838,5.36091444895365,53.6091444895365,15.6713,361.442012001925,5350.92951078628,0.61349999999999,NaN,0.84002937888908,0.74476069679897,peak,2978.44136117775,0.1415,0.134,0.796553586897004,3.33568904593632,NaN,NaN
H251N,10,0.316227766016838,1,0.316227766016838,5.36091444895365,53.6091444895365,15.6713,361.442012001925,5350.92951078628,0.61349999999999,NaN,0.84002937888908,0.74476069679897,p95,3020.23635481647,0.1415,0.134,0.771692305555152,3.33568904593632,NaN,NaN
H251N,10,0.316227766016838,1,0.316227766016838,5.36091444895365,53.6091444895365,15.6713,361.442012001925,5350.92951078628,0.61349999999999,NaN,0.84002937888908,0.74476069679897,least_squares,3298.34774364503,0.1415,0.134,0.622306053415983,3.33568904593632,NaN,NaN
H251N,10,0.316227766016838,1,1,5.36091444895365,53.6091444895365,15.6713,1142.98,8026.91397404292,0.3475,NaN,0.845906536956877,0.718825703450702,peak,2978.44136117775,0.1415,0.134,1.69500487022141,1.45583038869258,NaN,NaN
H251N,10,0.316227766016838,1,1,5.36091444895365,53.6091444895365,15.6713,1142.98,8026.91397404292,0.3475,NaN,0.845906536956877,0.718825703450702,p95,3020.23635481647,0.1415,0.134,1.6577105335621,1.45583038869258,NaN,NaN
H251N,10,0.316227766016838,1,1,5.36091444895365,53.6091444895365,15.6713,1142.98,8026.91397404292,0.3475,NaN,0.845906536956877,0.718825703450702,least_squares,3298.34774364503,0.1415,0.134,1.43361664624613,1.45583038869258,NaN,NaN
H251N,10,0.316227766016838,1,3.16227766016838,5.36091444895365,53.6091444895365,15.6713,3614.42012001925,10916.3915503426,0.274,0.0680000000000001,0.856058361477551,0.695362547169173,peak,2978.44136117775,0.1415,0.134,2.66513562853088,0.936395759717314,-0.492537313432836,8.22237794240491
H251N,10,0.316227766016838,1,3.16227766016838,5.36091444895365,53.6091444895365,15.6713,3614.42012001925,10916.3915503426,0.274,0.0680000000000001,0.856058361477551,0.695362547169173,p95,3020.23635481647,0.1415,0.134,2.61441631312525,0.936395759717314,-0.492537313432836,7.95460268227563
H251N,10,0.316227766016838,1,3.16227766016838,5.36091444895365,53.6091444895365,15.6713,3614.42012001925,10916.3915503426,0.274,0.0680000000000001,0.856058361477551,0.695362547169173,least_squares,3298.34774364503,0.1415,0.134,2.30965452971881,0.936395759717314,-0.492537313432836,6.45393407059082
H251N,10,0.316227766016838,1,10,5.36091444895365,53.6091444895365,15.6713,11429.8,13001.1748035017,0.249,0.04,0.866298351961447,0.683394237723053,peak,2978.44136117775,0.1415,0.134,3.36509342536148,0.759717314487631,-0.701492537313433,12.3931159392498
H251N,10,0.316227766016838,1,10,5.36091444895365,53.6091444895365,15.6713,11429.8,13001.1748035017,0.249,0.04,0.866298351961447,0.683394237723053,p95,3020.23635481647,0.1415,0.134,3.3046878707914,0.759717314487631,-0.701492537313433,11.9902241011945
H251N,10,0.316227766016838,1,10,5.36091444895365,53.6091444895365,15.6713,11429.8,13001.1748035017,0.249,0.04,0.866298351961447,0.683394237723053,least_squares,3298.34774364503,0.1415,0.134,2.94172349733324,0.759717314487631,-0.701492537313433,9.72299931260126
H251N,10,0.316227766016838,3.16227766016838,0.1,5.36091444895365,53.6091444895365,49.5570018957967,114.298,4452.43480782291,0.683499999999982,NaN,0.61375514181071,0.514042128792,peak,2978.44136117775,0.1415,0.134,0.494887515953077,3.83038869257937,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,0.1,5.36091444895365,53.6091444895365,49.5570018957967,114.298,4452.43480782291,0.683499999999982,NaN,0.61375514181071,0.514042128792,p95,3020.23635481647,0.1415,0.134,0.47420078588302,3.83038869257937,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,0.1,5.36091444895365,53.6091444895365,49.5570018957967,114.298,4452.43480782291,0.683499999999982,NaN,0.61375514181071,0.514042128792,least_squares,3298.34774364503,0.1415,0.134,0.349898541292826,3.83038869257937,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,0.316227766016838,5.36091444895365,53.6091444895365,49.5570018957967,361.442012001925,10447.5023338391,0.678999999999983,NaN,0.619511560943693,0.480061655962632,peak,2978.44136117775,0.1415,0.134,2.50770791394997,3.79858657243804,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,0.316227766016838,5.36091444895365,53.6091444895365,49.5570018957967,361.442012001925,10447.5023338391,0.678999999999983,NaN,0.619511560943693,0.480061655962632,p95,3020.23635481647,0.1415,0.134,2.45916713345236,3.79858657243804,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,0.316227766016838,5.36091444895365,53.6091444895365,49.5570018957967,361.442012001925,10447.5023338391,0.678999999999983,NaN,0.619511560943693,0.480061655962632,least_squares,3298.34774364503,0.1415,0.134,2.1674957117449,3.79858657243804,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,1,5.36091444895365,53.6091444895365,49.5570018957967,1142.98,15905.3572961321,0.670499999999984,NaN,0.614720435366914,0.467874465964947,peak,2978.44136117775,0.1415,0.134,4.34016130162882,3.73851590105995,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,1,5.36091444895365,53.6091444895365,49.5570018957967,1142.98,15905.3572961321,0.670499999999984,NaN,0.614720435366914,0.467874465964947,p95,3020.23635481647,0.1415,0.134,4.26626244689998,3.73851590105995,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,1,5.36091444895365,53.6091444895365,49.5570018957967,1142.98,15905.3572961321,0.670499999999984,NaN,0.614720435366914,0.467874465964947,least_squares,3298.34774364503,0.1415,0.134,3.82221964823968,3.73851590105995,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,3.16227766016838,5.36091444895365,53.6091444895365,49.5570018957967,3614.42012001925,18743.7657381985,0.657499999999985,NaN,0.617201206052594,0.471469322538339,peak,2978.44136117775,0.1415,0.134,5.2931457985081,3.64664310954052,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,3.16227766016838,5.36091444895365,53.6091444895365,49.5570018957967,3614.42012001925,18743.7657381985,0.657499999999985,NaN,0.617201206052594,0.471469322538339,p95,3020.23635481647,0.1415,0.134,5.20605924046547,3.64664310954052,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,3.16227766016838,5.36091444895365,53.6091444895365,49.5570018957967,3614.42012001925,18743.7657381985,0.657499999999985,NaN,0.617201206052594,0.471469322538339,least_squares,3298.34774364503,0.1415,0.134,4.68277428427987,3.64664310954052,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,10,5.36091444895365,53.6091444895365,49.5570018957967,11429.8,19435.3596085731,0.632499999999988,NaN,0.625401850962957,0.481407783841903,peak,2978.44136117775,0.1415,0.134,5.52534572676223,3.46996466431087,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,10,5.36091444895365,53.6091444895365,49.5570018957967,11429.8,19435.3596085731,0.632499999999988,NaN,0.625401850962957,0.481407783841903,p95,3020.23635481647,0.1415,0.134,5.43504591207867,3.46996466431087,NaN,NaN
H251N,10,0.316227766016838,3.16227766016838,10,5.36091444895365,53.6091444895365,49.5570018957967,11429.8,19435.3596085731,0.632499999999988,NaN,0.625401850962957,0.481407783841903,least_squares,3298.34774364503,0.1415,0.134,4.89245316720151,3.46996466431087,NaN,NaN
H251N,10,0.316227766016838,10,0.1,5.36091444895365,53.6091444895365,156.713,114.298,5068.23010808944,0.684499999999982,NaN,0.414367884803787,0.352652709854716,peak,2978.44136117775,0.1415,0.134,0.701638371717125,3.83745583038856,NaN,NaN
H251N,10,0.316227766016838,10,0.1,5.36091444895365,53.6091444895365,156.713,114.298,5068.23010808944,0.684499999999982,NaN,0.414367884803787,0.352652709854716,p95,3020.23635481647,0.1415,0.134,0.678090557385342,3.83745583038856,NaN,NaN
H251N,10,0.316227766016838,10,0.1,5.36091444895365,53.6091444895365,156.713,114.298,5068.23010808944,0.684499999999982,NaN,0.414367884803787,0.352652709854716,least_squares,3298.34774364503,0.1415,0.134,0.536596654447509,3.83745583038856,NaN,NaN
H251N,10,0.316227766016838,10,0.316227766016838,5.36091444895365,53.6091444895365,156.713,361.442012001925,12415.8934570649,0.679499999999983,NaN,0.403365666695473,0.347949045695987,peak,2978.44136117775,0.1415,0.134,3.16858750986298,3.80212014134263,NaN,NaN
H251N,10,0.316227766016838,10,0.316227766016838,5.36091444895365,53.6091444895365,156.713,361.442012001925,12415.8934570649,0.679499999999983,NaN,0.403365666695473,0.347949045695987,p95,3020.23635481647,0.1415,0.134,3.11090126680478,3.80212014134263,NaN,NaN
H251N,10,0.316227766016838,10,0.316227766016838,5.36091444895365,53.6091444895365,156.713,361.442012001925,12415.8934570649,0.679499999999983,NaN,0.403365666695473,0.347949045695987,least_squares,3298.34774364503,0.1415,0.134,2.76427666882206,3.80212014134263,NaN,NaN
H251N,10,0.316227766016838,10,1,5.36091444895365,53.6091444895365,156.713,1142.98,15683.7403779621,0.665499999999984,NaN,0.385548568220636,0.377176427293566,peak,2978.44136117775,0.1415,0.134,4.26575429094913,3.70318021201402,NaN,NaN
H251N,10,0.316227766016838,10,1,5.36091444895365,53.6091444895365,156.713,1142.98,15683.7403779621,0.665499999999984,NaN,0.385548568220636,0.377176427293566,p95,3020.23635481647,0.1415,0.134,4.19288510415773,3.70318021201402,NaN,NaN
H251N,10,0.316227766016838,10,1,5.36091444895365,53.6091444895365,156.713,1142.98,15683.7403779621,0.665499999999984,NaN,0.385548568220636,0.377176427293566,least_squares,3298.34774364503,0.1415,0.134,3.75502936528757,3.70318021201402,NaN,NaN
H251N,10,0.316227766016838,10,3.16227766016838,5.36091444895365,53.6091444895365,156.713,3614.42012001925,13235.342897311,0.630999999999988,NaN,0.38461721028295,0.400126791077653,peak,2978.44136117775,0.1415,0.134,3.44371444401291,3.45936395759708,NaN,NaN
H251N,10,0.316227766016838,10,3.16227766016838,5.36091444895365,53.6091444895365,156.713,3614.42012001925,13235.342897311,0.630999999999988,NaN,0.38461721028295,0.400126791077653,p95,3020.23635481647,0.1415,0.134,3.3822209067195,3.45936395759708,NaN,NaN
H251N,10,0.316227766016838,10,3.16227766016838,5.36091444895365,53.6091444895365,156.713,3614.42012001925,13235.342897311,0.630999999999988,NaN,0.38461721028295,0.400126791077653,least_squares,3298.34774364503,0.1415,0.134,3.01271907209048,3.45936395759708,NaN,NaN
H251N,10,0.316227766016838,10,10,5.36091444895365,53.6091444895365,156.713,11429.8,9890.79757211836,0.572499999999993,NaN,0.389576685525245,0.407769060723052,peak,2978.44136117775,0.1415,0.134,2.3207964746391,3.04593639575967,NaN,NaN
H251N,10,0.316227766016838,10,10,5.36091444895365,53.6091444895365,156.713,11429.8,9890.79757211836,0.572499999999993,NaN,0.389576685525245,0.407769060723052,p95,3020.23635481647,0.1415,0.134,2.27484223423282,3.04593639575967,NaN,NaN
H251N,10,0.316227766016838,10,10,5.36091444895365,53.6091444895365,156.713,11429.8,9890.79757211836,0.572499999999993,NaN,0.389576685525245,0.407769060723052,least_squares,3298.34774364503,0.1415,0.134,1.9987127922382,3.04593639575967,NaN,NaN
H251N,10,1,0.1,0.1,16.9527,169.527,1.56713,114.298,767.981188324714,0.2455,0.156,0.909889324884267,0.886211373896922,peak,2978.44136117775,0.1415,0.134,-0.742153329477994,0.734982332155476,0.164179104477612,1.11794537138305
H251N,10,1,0.1,0.1,16.9527,169.527,1.56713,114.298,767.981188324714,0.2455,0.156,0.909889324884267,0.886211373896922,p95,3020.23635481647,0.1415,0.134,-0.745721493915538,0.734982332155476,0.164179104477612,1.1232543534154
H251N,10,1,0.1,0.1,16.9527,169.527,1.56713,114.298,767.981188324714,0.2455,0.156,0.909889324884267,0.886211373896922,least_squares,3298.34774364503,0.1415,0.134,-0.767161849503469,0.734982332155476,0.164179104477612,1.15569111026136
H251N,10,1,0.1,0.316227766016838,16.9527,169.527,1.56713,361.442012001925,1327.68271182944,0.2105,0.11,0.91030297814972,0.880966189075173,peak,2978.44136117775,0.1415,0.134,-0.554235739157061,0.487632508833922,-0.17910447761194,0.577041132131285
H251N,10,1,0.1,0.316227766016838,16.9527,169.527,1.56713,361.442012001925,1327.68271182944,0.2105,0.11,0.91030297814972,0.880966189075173,p95,3020.23635481647,0.1415,0.134,-0.560404367124402,0.487632508833922,-0.17910447761194,0.583916932264413
H251N,10,1,0.1,0.316227766016838,16.9527,169.527,1.56713,361.442012001925,1327.68271182944,0.2105,0.11,0.91030297814972,0.880966189075173,least_squares,3298.34774364503,0.1415,0.134,-0.597470365461768,0.487632508833922,-0.17910447761194,0.62683471517733
H251N,10,1,0.1,1,16.9527,169.527,1.56713,1142.98,1749.40046439688,0.184,0.0860000000000001,0.910987263413614,0.87840485059416,peak,2978.44136117775,0.1415,0.134,-0.412645658498,0.300353356890458,-0.358208955223881,0.388802234075199
H251N,10,1,0.1,1,16.9527,169.527,1.56713,1142.98,1749.40046439688,0.184,0.0860000000000001,0.910987263413614,0.87840485059416,p95,3020.23635481647,0.1415,0.134,-0.420773655145548,0.300353356890458,-0.358208955223881,0.395576263462495
H251N,10,1,0.1,1,16.9527,169.527,1.56713,1142.98,1749.40046439688,0.184,0.0860000000000001,0.910987263413614,0.87840485059416,least_squares,3298.34774364503,0.1415,0.134,-0.469613091049156,0.300353356890458,-0.358208955223881,0.439062249882694
H251N,10,1,0.1,3.16227766016838,16.9527,169.527,1.56713,3614.42012001925,1938.45503640736,0.1615,0.0800000000000001,0.911608955882082,0.878316942449415,peak,2978.44136117775,0.1415,0.134,-0.349171327770965,0.141342756183745,-0.402985074626866,0.304295361234977
H251N,10,1,0.1,3.16227766016838,16.9527,169.527,1.56713,3614.42012001925,1938.45503640736,0.1615,0.0800000000000001,0.911608955882082,0.878316942449415,p95,3020.23635481647,0.1415,0.134,-0.35817770244503,0.141342756183745,-0.402985074626866,0.310666011626438
H251N,10,1,0.1,3.16227766016838,16.9527,169.527,1.56713,3614.42012001925,1938.45503640736,0.1615,0.0800000000000001,0.911608955882082,0.878316942449415,least_squares,3298.34774364503,0.1415,0.134,-0.412295128631539,0.141342756183745,-0.402985074626866,0.352362018190936
H251N,10,1,0.1,10,16.9527,169.527,1.56713,11429.8,1943.59276636814,0.142,0.0880000000000001,0.912028384134662,0.879673919195562,peak,2978.44136117775,0.1415,0.134,-0.347446355096412,0.00353356890459246,-0.343283582089552,0.23857507351122
