genotype,ratio,parameter,fold,value,valid,peak,time_to_peak,relax_half_time,fwhm,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
H251N,10,k_coop,4.64158883361278,89.1041166799811,1,10132.6679495914,0.277,0.0910000000000001,0.268,0.898404834858728,0.720894945024526,peak,2994.60909783253,0.333,0.136,2.38363626722612,-0.168168168168168,-0.330882352941176,5.81948551870858
H251N,10,k_coop,4.64158883361278,89.1041166799811,1,10132.6679495914,0.277,0.0910000000000001,0.268,0.898404834858728,0.720894945024526,p95,3041.80273612007,0.333,0.136,2.3311390739677,-0.168168168168168,-0.330882352941176,5.57197304645192
H251N,10,k_coop,4.64158883361278,89.1041166799811,1,10132.6679495914,0.277,0.0910000000000001,0.268,0.898404834858728,0.720894945024526,least_squares,3325.87523837113,0.333,0.136,2.04661697248571,-0.168168168168168,-0.330882352941176,4.32640469633949
H251N,10,k_coop,10,191.969,1,10459.6227548908,0.265,0.0800000000000001,0.249,0.907792433845596,0.719332454300854,peak,2994.60909783253,0.333,0.136,2.49281739725607,-0.204204204204205,-0.411764705882353,6.42538810608758
H251N,10,k_coop,10,191.969,1,10459.6227548908,0.265,0.0800000000000001,0.249,0.907792433845596,0.719332454300854,p95,3041.80273612007,0.333,0.136,2.43862625629445,-0.204204204204205,-0.411764705882353,6.15814754791373
H251N,10,k_coop,10,191.969,1,10459.6227548908,0.265,0.0800000000000001,0.249,0.907792433845596,0.719332454300854,least_squares,3325.87523837113,0.333,0.136,2.14492336760456,-0.204204204204205,-0.411764705882353,4.81194578292116
H251N,20,k_1,0.1,1.69527,1,5305.61394216017,0.26,0.0980000000000001,0.264,0.934629652723359,0.857684675223627,peak,2994.60909783253,0.333,0.136,0.771721706849928,-0.21921921921922,-0.279411764705882,0.721682393154506
H251N,20,k_1,0.1,1.69527,1,5305.61394216017,0.26,0.0980000000000001,0.264,0.934629652723359,0.857684675223627,p95,3041.80273612007,0.333,0.136,0.744233404473715,-0.21921921921922,-0.279411764705882,0.680011360665676
H251N,20,k_1,0.1,1.69527,1,5305.61394216017,0.26,0.0980000000000001,0.264,0.934629652723359,0.857684675223627,least_squares,3325.87523837113,0.333,0.136,0.595253448159599,-0.21921921921922,-0.279411764705882,0.480454667877032
H251N,20,k_1,0.215443469003188,3.65234849697035,1,5792.45368303282,0.2575,0.0900000000000001,0.256,0.933937149515996,0.850249350224834,peak,2994.60909783253,0.333,0.136,0.934293757146915,-0.226726726726727,-0.338235294117647,1.03871294744277
H251N,20,k_1,0.215443469003188,3.65234849697035,1,5792.45368303282,0.2575,0.0900000000000001,0.256,0.933937149515996,0.850249350224834,p95,3041.80273612007,0.333,0.136,0.904283145731305,-0.226726726726727,-0.338235294117647,0.983536130452772
H251N,20,k_1,0.215443469003188,3.65234849697035,1,5792.45368303282,0.2575,0.0900000000000001,0.256,0.933937149515996,0.850249350224834,least_squares,3325.87523837113,0.333,0.136,0.741632883941165,-0.226726726726727,-0.338235294117647,0.715827457341956
H251N,20,k_1,0.464158883361278,7.86874630195874,1,6031.66175125514,0.2555,0.0870000000000001,0.254,0.933628996597253,0.847882987867378,peak,2994.60909783253,0.333,0.136,1.01417332085874,-0.232732732732733,-0.360294117647059,1.21252390083796
H251N,20,k_1,0.464158883361278,7.86874630195874,1,6031.66175125514,0.2555,0.0870000000000001,0.254,0.933628996597253,0.847882987867378,p95,3041.80273612007,0.333,0.136,0.982923376204448,-0.232732732732733,-0.360294117647059,1.15011473958547
H251N,20,k_1,0.464158883361278,7.86874630195874,1,6031.66175125514,0.2555,0.0870000000000001,0.254,0.933628996597253,0.847882987867378,least_squares,3325.87523837113,0.333,0.136,0.81355622774629,-0.232732732732733,-0.360294117647059,0.845850111801091
H251N,20,k_1,1,16.9527,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2994.60909783253,0.333,0.136,1.05041211781521,-0.235735735735736,-0.375,1.2995619543559
H251N,20,k_1,1,16.9527,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3041.80273612007,0.333,0.136,1.01859992740605,-0.235735735735736,-0.375,1.23374214921447
H251N,20,k_1,1,16.9527,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3325.87523837113,0.333,0.136,0.846185542823513,-0.235735735735736,-0.375,0.912226309986392
H251N,20,k_1,2.15443469003188,36.5234849697035,1,6188.92481437676,0.2535,0.0850000000000001,0.253,0.933424065132669,0.846728070154519,peak,2994.60909783253,0.333,0.136,1.06668871034161,-0.238738738738739,-0.375,1.33544599014481
H251N,20,k_1,2.15443469003188,36.5234849697035,1,6188.92481437676,0.2535,0.0850000000000001,0.253,0.933424065132669,0.846728070154519,p95,3041.80273612007,0.333,0.136,1.03462398823106,-0.238738738738739,-0.375,1.2680679823977
H251N,20,k_1,2.15443469003188,36.5234849697035,1,6188.92481437676,0.2535,0.0850000000000001,0.253,0.933424065132669,0.846728070154519,least_squares,3325.87523837113,0.333,0.136,0.86084094285143,-0.238738738738739,-0.375,0.938668314263903
H251N,20,k_1,4.64158883361278,78.6874630195874,1,6211.06349639273,0.253,0.0840000000000001,0.252,0.933394323216678,0.846726224742044,peak,2994.60909783253,0.333,0.136,1.07408155571565,-0.240240240240241,-0.382352941176471,1.35756033298554
H251N,20,k_1,4.64158883361278,78.6874630195874,1,6211.06349639273,0.253,0.0840000000000001,0.252,0.933394323216678,0.846726224742044,p95,3041.80273612007,0.333,0.136,1.04190213344182,-0.240240240240241,-0.382352941176471,1.2894692003276
H251N,20,k_1,4.64158883361278,78.6874630195874,1,6211.06349639273,0.253,0.0840000000000001,0.252,0.933394323216678,0.846726224742044,least_squares,3325.87523837113,0.333,0.136,0.867497440894578,-0.240240240240241,-0.382352941176471,0.956460954615628
H251N,20,k_1,10,169.527,1,6221.20824467179,0.253,0.0840000000000001,0.252,0.933380712742185,0.846730507614581,peak,2994.60909783253,0.333,0.136,1.07746922600838,-0.240240240240241,-0.382352941176471,1.36484907765208
H251N,20,k_1,10,169.527,1,6221.20824467179,0.253,0.0840000000000001,0.252,0.933380712742185,0.846730507614581,p95,3041.80273612007,0.333,0.136,1.04523724395329,-0.240240240240241,-0.382352941176471,1.29643004080406
H251N,20,k_1,10,169.527,1,6221.20824467179,0.253,0.0840000000000001,0.252,0.933380712742185,0.846730507614581,least_squares,3325.87523837113,0.333,0.136,0.870547690092751,-0.240240240240241,-0.382352941176471,0.96176242538281
H251N,20,k_3,0.1,1.56713,1,968.677937676229,0.166,0.0960000000000001,0.22,0.954157381900914,0.940638776417583,peak,2994.60909783253,0.333,0.136,-0.676526082026082,-0.501501501501502,-0.294117647058824,0.79569648598124
H251N,20,k_3,0.1,1.56713,1,968.677937676229,0.166,0.0960000000000001,0.22,0.954157381900914,0.940638776417583,p95,3041.80273612007,0.333,0.136,-0.68154478718373,-0.501501501501502,-0.294117647058824,0.802512243256995
H251N,20,k_3,0.1,1.56713,1,968.677937676229,0.166,0.0960000000000001,0.22,0.954157381900914,0.940638776417583,least_squares,3325.87523837113,0.333,0.136,-0.708744956365036,-0.501501501501502,-0.294117647058824,0.840328359492556
H251N,20,k_3,0.215443469003188,3.37627923578967,1,1966.66845128493,0.188,0.0830000000000001,0.22,0.952106249592484,0.924422839169584,peak,2994.60909783253,0.333,0.136,-0.343263715885862,-0.435435435435436,-0.389705882352941,0.459304671817102
H251N,20,k_3,0.215443469003188,3.37627923578967,1,1966.66845128493,0.188,0.0830000000000001,0.22,0.952106249592484,0.924422839169584,p95,3041.80273612007,0.333,0.136,-0.353452994195973,-0.435435435435436,-0.389705882352941,0.466403712279431
H251N,20,k_3,0.215443469003188,3.37627923578967,1,1966.66845128493,0.188,0.0830000000000001,0.22,0.952106249592484,0.924422839169584,least_squares,3325.87523837113,0.333,0.136,-0.408676420391489,-0.435435435435436,-0.389705882352941,0.508491109757333
H251N,20,k_3,0.464158883361278,7.27397310881959,1,3684.3985582705,0.2145,0.0740000000000001,0.223,0.947171395266472,0.894757460787229,peak,2994.60909783253,0.333,0.136,0.230343740335671,-0.355855855855857,-0.455882352941176,0.387520348581914
H251N,20,k_3,0.464158883361278,7.27397310881959,1,3684.3985582705,0.2145,0.0740000000000001,0.223,0.947171395266472,0.894757460787229,p95,3041.80273612007,0.333,0.136,0.211254929361425,-0.355855855855857,-0.455882352941176,0.379090755049588
H251N,20,k_3,0.464158883361278,7.27397310881959,1,3684.3985582705,0.2145,0.0740000000000001,0.223,0.947171395266472,0.894757460787229,least_squares,3325.87523837113,0.333,0.136,0.107798186703769,-0.355855855855857,-0.455882352941176,0.346082558926708
H251N,20,k_3,1,15.6713,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2994.60909783253,0.333,0.136,1.05041211781521,-0.235735735735736,-0.375,1.2995619543559
H251N,20,k_3,1,15.6713,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3041.80273612007,0.333,0.136,1.01859992740605,-0.235735735735736,-0.375,1.23374214921447
H251N,20,k_3,1,15.6713,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3325.87523837113,0.333,0.136,0.846185542823513,-0.235735735735736,-0.375,0.912226309986392
H251N,20,k_3,2.15443469003188,33.7627923578967,0,9773.8554501314,0.635499999999985,NaN,NaN,0.886972467890549,0.772298555241263,peak,2994.60909783253,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_3,2.15443469003188,33.7627923578967,0,9773.8554501314,0.635499999999985,NaN,NaN,0.886972467890549,0.772298555241263,p95,3041.80273612007,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_3,2.15443469003188,33.7627923578967,0,9773.8554501314,0.635499999999985,NaN,NaN,0.886972467890549,0.772298555241263,least_squares,3325.87523837113,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_3,4.64158883361278,72.7397310881959,0,18005.2300280409,0.849499999999964,NaN,NaN,0.726044056382648,0.559446412127413,peak,2994.60909783253,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_3,4.64158883361278,72.7397310881959,0,18005.2300280409,0.849499999999964,NaN,NaN,0.726044056382648,0.559446412127413,p95,3041.80273612007,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_3,4.64158883361278,72.7397310881959,0,18005.2300280409,0.849499999999964,NaN,NaN,0.726044056382648,0.559446412127413,least_squares,3325.87523837113,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_3,10,156.713,0,17326.7522466142,0.841499999999965,NaN,NaN,0.501602328203855,0.481650081047066,peak,2994.60909783253,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_3,10,156.713,0,17326.7522466142,0.841499999999965,NaN,NaN,0.501602328203855,0.481650081047066,p95,3041.80273612007,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_3,10,156.713,0,17326.7522466142,0.841499999999965,NaN,NaN,0.501602328203855,0.481650081047066,least_squares,3325.87523837113,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_5_0,0.1,114.298,0,1643.57234471684,0.425,NaN,NaN,0.924509570373119,0.889955954021093,peak,2994.60909783253,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_5_0,0.1,114.298,0,1643.57234471684,0.425,NaN,NaN,0.924509570373119,0.889955954021093,p95,3041.80273612007,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_5_0,0.1,114.298,0,1643.57234471684,0.425,NaN,NaN,0.924509570373119,0.889955954021093,least_squares,3325.87523837113,0.333,0.136,NaN,NaN,NaN,Inf
H251N,20,k_5_0,0.215443469003188,246.247576201264,1,2834.27624418994,0.327,0.38599999999998,0.585999999999981,0.92709275648923,0.873866719665719,peak,2994.60909783253,0.333,0.136,-0.0535404950711727,-0.0180180180180187,1.8382352941175,3.38230023012502
H251N,20,k_5_0,0.215443469003188,246.247576201264,1,2834.27624418994,0.327,0.38599999999998,0.585999999999981,0.92709275648923,0.873866719665719,p95,3041.80273612007,0.333,0.136,-0.0682248357087216,-0.0180180180180187,1.8382352941175,3.38408827372003
H251N,20,k_5_0,0.215443469003188,246.247576201264,1,2834.27624418994,0.327,0.38599999999998,0.585999999999981,0.92709275648923,0.873866719665719,least_squares,3325.87523837113,0.333,0.136,-0.147810413484408,-0.0180180180180187,1.8382352941175,3.40128156384698
H251N,20,k_5_0,0.464158883361278,530.524320504273,1,4447.12478673881,0.281,0.15,0.328,0.930115030691353,0.858865618202286,peak,2994.60909783253,0.333,0.136,0.485043503660493,-0.156156156156156,0.102941176470588,0.270248831361861
H251N,20,k_5_0,0.464158883361278,530.524320504273,1,4447.12478673881,0.281,0.15,0.328,0.930115030691353,0.858865618202286,p95,3041.80273612007,0.333,0.136,0.462003020094353,-0.156156156156156,0.102941176470588,0.248428421494917
H251N,20,k_5_0,0.464158883361278,530.524320504273,1,4447.12478673881,0.281,0.15,0.328,0.930115030691353,0.858865618202286,least_squares,3325.87523837113,0.333,0.136,0.337129166912712,-0.156156156156156,0.102941176470588,0.148637706101874
H251N,20,k_5_0,1,1142.98,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2994.60909783253,0.333,0.136,1.05041211781521,-0.235735735735736,-0.375,1.2995619543559
H251N,20,k_5_0,1,1142.98,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3041.80273612007,0.333,0.136,1.01859992740605,-0.235735735735736,-0.375,1.23374214921447
H251N,20,k_5_0,1,1142.98,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3325.87523837113,0.333,0.136,0.846185542823513,-0.235735735735736,-0.375,0.912226309986392
H251N,20,k_5_0,2.15443469003188,2462.47576201264,1,7636.86022760702,0.2365,0.0580000000000001,0.219,0.936691687511332,0.838545291780723,peak,2994.60909783253,0.333,0.136,1.55020270696917,-0.28978978978979,-0.573529411764706,2.81604254112012
H251N,20,k_5_0,2.15443469003188,2462.47576201264,1,7636.86022760702,0.2365,0.0580000000000001,0.219,0.936691687511332,0.838545291780723,p95,3041.80273612007,0.333,0.136,1.51063625425892,-0.28978978978979,-0.573529411764706,2.694936001107
H251N,20,k_5_0,2.15443469003188,2462.47576201264,1,7636.86022760702,0.2365,0.0580000000000001,0.219,0.936691687511332,0.838545291780723,least_squares,3325.87523837113,0.333,0.136,1.29619564182667,-0.28978978978979,-0.573529411764706,2.09303725031603
H251N,20,k_5_0,4.64158883361278,5305.24320504273,1,8795.73607334486,0.2235,0.043,0.2,0.939155929878143,0.832488842687904,peak,2994.60909783253,0.333,0.136,1.93719005920042,-0.328828828828829,-0.683823529411765,4.32844834351104
H251N,20,k_5_0,4.64158883361278,5305.24320504273,1,8795.73607334486,0.2235,0.043,0.2,0.939155929878143,0.832488842687904,p95,3041.80273612007,0.333,0.136,1.8916194889627,-0.328828828828829,-0.683823529411765,4.1539673090696
H251N,20,k_5_0,4.64158883361278,5305.24320504273,1,8795.73607334486,0.2235,0.043,0.2,0.939155929878143,0.832488842687904,least_squares,3325.87523837113,0.333,0.136,1.64463801043019,-0.328828828828829,-0.683823529411765,3.28057720339787
H251N,20,k_5_0,10,11429.8,1,9572.94479325033,0.215,0.036,0.189,0.940790430873622,0.828398700631725,peak,2994.60909783253,0.333,0.136,2.19672601014241,-0.354354354354355,-0.735294117647059,5.49182961153243
H251N,20,k_5_0,10,11429.8,1,9572.94479325033,0.215,0.036,0.189,0.940790430873622,0.828398700631725,p95,3041.80273612007,0.333,0.136,2.14712873375246,-0.354354354354355,-0.735294117647059,5.27638624720171
H251N,20,k_5_0,10,11429.8,1,9572.94479325033,0.215,0.036,0.189,0.940790430873622,0.828398700631725,least_squares,3325.87523837113,0.333,0.136,1.87832348093092,-0.354354354354355,-0.735294117647059,4.1943235469127
H251N,20,k_4_0,0.1,1.00338,1,6287.01378107215,0.2785,0.119,0.298,0.925761352560162,0.840770879047263,peak,2994.60909783253,0.333,0.136,1.09944389256769,-0.163663663663664,-0.125,1.25118766770821
H251N,20,k_4_0,0.1,1.00338,1,6287.01378107215,0.2785,0.119,0.298,0.925761352560162,0.840770879047263,p95,3041.80273612007,0.333,0.136,1.06687097306364,-0.163663663663664,-0.125,1.18062446796958
H251N,20,k_4_0,0.1,1.00338,1,6287.01378107215,0.2785,0.119,0.298,0.925761352560162,0.840770879047263,least_squares,3325.87523837113,0.333,0.136,0.890333620617487,-0.163663663663664,-0.125,0.835104750805657
H251N,20,k_4_0,0.215443469003188,2.16171667928419,1,6268.04450162039,0.2735,0.111,0.288,0.926944217775119,0.8415421894556,peak,2994.60909783253,0.333,0.136,1.09310941657031,-0.178678678678679,-0.183823529411765,1.26060535677444
H251N,20,k_4_0,0.215443469003188,2.16171667928419,1,6268.04450162039,0.2735,0.111,0.288,0.926944217775119,0.8415421894556,p95,3041.80273612007,0.333,0.136,1.06063477660471,-0.178678678678679,-0.183823529411765,1.19066328952309
H251N,20,k_4_0,0.215443469003188,2.16171667928419,1,6268.04450162039,0.2735,0.111,0.288,0.926944217775119,0.8415421894556,least_squares,3325.87523837113,0.333,0.136,0.884630075507644,-0.178678678678679,-0.183823529411765,0.848287530672417
H251N,20,k_4_0,0.464158883361278,4.65727740387039,1,6228.51463127553,0.266,0.0990000000000001,0.273,0.929299179919872,0.843442922303312,peak,2994.60909783253,0.333,0.136,1.07990907253426,-0.201201201201201,-0.272058823529412,1.28070153176683
H251N,20,k_4_0,0.464158883361278,4.65727740387039,1,6228.51463127553,0.266,0.0990000000000001,0.273,0.929299179919872,0.843442922303312,p95,3041.80273612007,0.333,0.136,1.04763923620511,-0.201201201201201,-0.272058823529412,1.21204589606145
H251N,20,k_4_0,0.464158883361278,4.65727740387039,1,6228.51463127553,0.266,0.0990000000000001,0.273,0.929299179919872,0.843442922303312,least_squares,3325.87523837113,0.333,0.136,0.872744521326658,-0.201201201201201,-0.272058823529412,0.876180926330712
H251N,20,k_4_0,1,10.0338,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2994.60909783253,0.333,0.136,1.05041211781521,-0.235735735735736,-0.375,1.2995619543559
H251N,20,k_4_0,1,10.0338,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3041.80273612007,0.333,0.136,1.01859992740605,-0.235735735735736,-0.375,1.23374214921447
H251N,20,k_4_0,1,10.0338,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3325.87523837113,0.333,0.136,0.846185542823513,-0.235735735735736,-0.375,0.912226309986392
H251N,20,k_4_0,2.15443469003188,21.6171667928419,1,5898.04290633637,0.2375,0.0730000000000001,0.232,0.939220450969121,0.854234300876901,peak,2994.60909783253,0.333,0.136,0.969553525568769,-0.286786786786787,-0.463235294117647,1.23686763773458
H251N,20,k_4_0,2.15443469003188,21.6171667928419,1,5898.04290633637,0.2375,0.0730000000000001,0.232,0.939220450969121,0.854234300876901,p95,3041.80273612007,0.333,0.136,0.938995858048158,-0.286786786786787,-0.463235294117647,1.17854682022335
H251N,20,k_4_0,2.15443469003188,21.6171667928419,1,5898.04290633637,0.2375,0.0730000000000001,0.232,0.939220450969121,0.854234300876901,least_squares,3325.87523837113,0.333,0.136,0.773380684365351,-0.286786786786787,-0.463235294117647,0.894951281741172
H251N,20,k_4_0,4.64158883361278,46.5727740387039,1,5244.79707036515,0.216,0.0670000000000001,0.216,0.944610427903557,0.866781368249609,peak,2994.60909783253,0.333,0.136,0.751412922027548,-0.351351351351352,-0.507352941176471,0.945476158406815
H251N,20,k_4_0,4.64158883361278,46.5727740387039,1,5244.79707036515,0.216,0.0670000000000001,0.216,0.944610427903557,0.866781368249609,p95,3041.80273612007,0.333,0.136,0.724239710907447,-0.351351351351352,-0.507352941176471,0.905377937872139
H251N,20,k_4_0,4.64158883361278,46.5727740387039,1,5244.79707036515,0.216,0.0670000000000001,0.216,0.944610427903557,0.866781368249609,least_squares,3325.87523837113,0.333,0.136,0.576967473059461,-0.351351351351352,-0.507352941176471,0.713746243985456
H251N,20,k_4_0,10,100.338,1,4009.4779941898,0.188,0.0730000000000001,0.208,0.948672572606658,0.88659622778033,peak,2994.60909783253,0.333,0.136,0.338898621890859,-0.435435435435435,-0.463235294117647,0.519043232068634
H251N,20,k_4_0,10,100.338,1,4009.4779941898,0.188,0.0730000000000001,0.208,0.948672572606658,0.88659622778033,p95,3041.80273612007,0.333,0.136,0.318125579472664,-0.435435435435435,-0.463235294117647,0.505394840463929
H251N,20,k_4_0,10,100.338,1,4009.4779941898,0.188,0.0730000000000001,0.208,0.948672572606658,0.88659622778033,least_squares,3325.87523837113,0.333,0.136,0.205540709384358,-0.435435435435435,-0.463235294117647,0.446437939363335
H251N,20,k_7_1,0.1,0.0617297,1,6415.64647914265,0.252,0.0840000000000001,0.25,0.933492898217904,0.843014659098814,peak,2994.60909783253,0.333,0.136,1.14239864688391,-0.243243243243244,-0.382352941176471,1.51043571541197
H251N,20,k_7_1,0.1,0.0617297,1,6415.64647914265,0.252,0.0840000000000001,0.25,0.933492898217904,0.843014659098814,p95,3041.80273612007,0.333,0.136,1.10915928339457,-0.243243243243244,-0.382352941176471,1.43559536295014
H251N,20,k_7_1,0.1,0.0617297,1,6415.64647914265,0.252,0.0840000000000001,0.25,0.933492898217904,0.843014659098814,least_squares,3325.87523837113,0.333,0.136,0.929009965594727,-0.243243243243244,-0.382352941176471,1.06842056318411
H251N,20,k_7_1,0.215443469003188,0.132992607085261,1,6380.47052310268,0.2525,0.0850000000000001,0.251,0.933502416055916,0.84345989667085,peak,2994.60909783253,0.333,0.136,1.13065222025833,-0.241741741741742,-0.375,1.47743851287542
H251N,20,k_7_1,0.215443469003188,0.132992607085261,1,6380.47052310268,0.2525,0.0850000000000001,0.251,0.933502416055916,0.84345989667085,p95,3041.80273612007,0.333,0.136,1.09759510284391,-0.241741741741742,-0.375,1.40377907948727
H251N,20,k_7_1,0.215443469003188,0.132992607085261,1,6380.47052310268,0.2525,0.0850000000000001,0.251,0.933502416055916,0.84345989667085,least_squares,3325.87523837113,0.333,0.136,0.918433514730263,-0.241741741741742,-0.375,1.04258419068011
H251N,20,k_7_1,0.464158883361278,0.286523886222267,1,6304.31383457051,0.253,0.0850000000000001,0.251,0.933512719512078,0.844409048349855,peak,2994.60909783253,0.333,0.136,1.10522095826581,-0.240240240240241,-0.375,1.41985373962068
H251N,20,k_7_1,0.464158883361278,0.286523886222267,1,6304.31383457051,0.253,0.0850000000000001,0.251,0.933512719512078,0.844409048349855,p95,3041.80273612007,0.333,0.136,1.07255840745672,-0.240240240240241,-0.375,1.34872191043678
H251N,20,k_7_1,0.464158883361278,0.286523886222267,1,6304.31383457051,0.253,0.0850000000000001,0.251,0.933512719512078,0.844409048349855,least_squares,3325.87523837113,0.333,0.136,0.895535274996691,-0.240240240240241,-0.375,1.00032380179409
H251N,20,k_7_1,1,0.617297,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,peak,2994.60909783253,0.333,0.136,1.05041211781521,-0.235735735735736,-0.375,1.2995619543559
H251N,20,k_7_1,1,0.617297,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,p95,3041.80273612007,0.333,0.136,1.01859992740605,-0.235735735735736,-0.375,1.23374214921447
H251N,20,k_7_1,1,0.617297,1,6140.18278231549,0.2545,0.0850000000000001,0.253,0.933488621679845,0.847174842394809,least_squares,3325.87523837113,0.333,0.136,0.846185542823513,-0.235735735735736,-0.375,0.912226309986392
H251N,20,k_7_1,2.15443469003188,1.32992607085261,1,5798.73722243252,0.258,0.0850000000000001,0.255,0.933235528231994,0.852575983186764,peak,2994.60909783253,0.333,0.136,0.936392040827498,-0.225225225225226,-0.375,1.06818145620284
H251N,20,k_7_1,2.15443469003188,1.32992607085261,1,5798.73722243252,0.258,0.0850000000000001,0.255,0.933235528231994,0.852575983186764,p95,3041.80273612007,0.333,0.136,0.906348874493099,-0.225225225225226,-0.375,1.01281968437266
H251N,20,k_7_1,2.15443469003188,1.32992607085261,1,5798.73722243252,0.258,0.0850000000000001,0.255,0.933235528231994,0.852575983186764,least_squares,3325.87523837113,0.333,0.136,0.743522172910039,-0.225225225225226,-0.375,0.744176623686619
H251N,20,k_7_1,4.64158883361278,2.86523886222267,1,5211.97135887734,0.269,0.0820000000000001,0.261,0.931966569017628,0.863012341979982,peak,2994.60909783253,0.333,0.136,0.740451320557903,-0.192192192192193,-0.397058823529412,0.742861706198143
H251N,20,k_7_1,4.64158883361278,2.86523886222267,1,5211.97135887734,0.269,0.0820000000000001,0.261,0.931966569017628,0.863012341979982,p95,3041.80273612007,0.333,0.136,0.713448178932666,-0.192192192192193,-0.397058823529412,0.703601852104539
H251N,20,k_7_1,4.64158883361278,2.86523886222267,1,5211.97135887734,0.269,0.0820000000000001,0.261,0.931966569017628,0.863012341979982,least_squares,3325.87523837113,0.333,0.136,0.567097676649451,-0.192192192192193,-0.397058823529412,0.516193322943407
H251N,20,k_7_1,10,6.17297,1,4644.83670931185,0.3025,0.0860000000000001,0.29,0.928440333409767,0.875771011554467,peak,2994.60909783253,0.333,0.136,0.551066118337029,-0.0915915915915917,-0.367647058823529,0.447227246290913
H251N,20,k_7_1,10,6.17297,1,4644.83670931185,0.3025,0.0860000000000001,0.29,0.928440333409767,0.875771011554467,p95,3041.80273612007,0.333,0.136,0.527001292410077,-0.0915915915915917,-0.367647058823529,0.421283741713764
H251N,20,k_7_1,10,6.17297,1,4644.83670931185,0.3025,0.0860000000000001,0.29,0.928440333409767,0.875771011554467,least_squares,3325.87523837113,0.333,0.136,0.396575751165788,-0.0915915915915917,-0.367647058823529,0.300825705924582
H251N,20,k_7_2,0.1,0.189224,1,2380.62135177365,0.2415,0.125,0.286,0.943402662572129,0.892577313682637,peak,2994.60909783253,0.333,0.136,-0.20503101606927,-0.274774774774775,-0.0808823529411765,0.124080849420227
H251N,20,k_7_2,0.1,0.189224,1,2380.62135177365,0.2415,0.125,0.286,0.943402662572129,0.892577313682637,p95,3041.80273612007,0.333,0.136,-0.217364977845271,-0.274774774774775,-0.0808823529411765,0.129290665463505
H251N,20,k_7_2,0.1,0.189224,1,2380.62135177365,0.2415,0.125,0.286,0.943402662572129,0.892577313682637,least_squares,3325.87523837113,0.333,0.136,-0.284212070161847,-0.274774774774775,-0.0808823529411765,0.162819632695512
H251N,20,k_7_2,0.215443469003188,0.407670749786593,1,2594.80389623199,0.24,0.123,0.285,0.943020546001815,0.889355039557685,peak,2994.60909783253,0.333,0.136,-0.133508310613869,-0.27927927927928,-0.0955882352941176,0.104958495564367
H251N,20,k_7_2,0.215443469003188,0.407670749786593,1,2594.80389623199,0.24,0.123,0.285,0.943020546001815,0.889355039557685,p95,3041.80273612007,0.333,0.136,-0.146951948783584,-0.27927927927928,-0.0955882352941176,0.108728901812691
H251N,20,k_7_2,0.215443469003188,0.407670749786593,1,2594.80389623199,0.24,0.123,0.285,0.943020546001815,0.889355039557685,least_squares,3325.87523837113,0.333,0.136,-0.219813219000118,-0.27927927927928,-0.0955882352941176,0.135451877808591
H251N,20,k_7_2,0.464158883361278,0.878300005451545,1,4034.88358738438,0.237,0.107,0.268,0.940370597300251,0.869452657509996,peak,2994.60909783253,0.333,0.136,0.347382398024769,-0.288288288288288,-0.213235294117647,0.249253958279069
